"","SECCION","munn","edo","edon","disloc1996","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"143",2343,48,"mex",15,3,15,750,1246,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"144",2554,57,"mex",15,15,14,873,1461,15,"MEXICO",1,57,"MORELOS","MIXTO(A)"
"145",2555,57,"mex",15,15,14,1003,1629,15,"MEXICO",1,57,"MORELOS","MIXTO(A)"
"146",2556,57,"mex",15,15,14,677,1181,15,"MEXICO",1,57,"MORELOS","RURAL"
"147",2557,57,"mex",15,15,14,1063,1861,15,"MEXICO",1,57,"MORELOS","RURAL"
"148",2558,57,"mex",15,15,14,901,1637,15,"MEXICO",1,57,"MORELOS","RURAL"
"149",2559,57,"mex",15,15,14,287,497,15,"MEXICO",1,57,"MORELOS","RURAL"
"150",2560,57,"mex",15,15,14,1342,2233,15,"MEXICO",1,57,"MORELOS","RURAL"
"151",2561,57,"mex",15,15,14,1075,1803,15,"MEXICO",1,57,"MORELOS","RURAL"
"152",2562,57,"mex",15,15,14,531,875,15,"MEXICO",1,57,"MORELOS","RURAL"
"153",2563,57,"mex",15,15,14,96,160,15,"MEXICO",1,57,"MORELOS","RURAL"
"154",2564,57,"mex",15,15,14,2354,3862,15,"MEXICO",1,57,"MORELOS","RURAL"
"155",2565,57,"mex",15,15,14,535,894,15,"MEXICO",1,57,"MORELOS","RURAL"
"156",2566,57,"mex",15,15,14,1037,1718,15,"MEXICO",1,57,"MORELOS","RURAL"
"157",2567,57,"mex",15,15,14,314,583,15,"MEXICO",1,57,"MORELOS","RURAL"
"158",2568,57,"mex",15,15,14,1543,2792,15,"MEXICO",1,57,"MORELOS","RURAL"
"159",2569,57,"mex",15,15,14,698,1207,15,"MEXICO",1,57,"MORELOS","RURAL"
"160",2570,57,"mex",15,15,14,568,992,15,"MEXICO",1,57,"MORELOS","RURAL"
"161",2571,57,"mex",15,15,14,1482,2676,15,"MEXICO",1,57,"MORELOS","RURAL"
"162",4008,72,"mex",15,14,14,1176,1785,15,"MEXICO",1,72,"POLOTITLAN","MIXTO(A)"
"163",4009,72,"mex",15,14,14,2180,3431,15,"MEXICO",1,72,"POLOTITLAN","MIXTO(A)"
"164",4010,72,"mex",15,14,14,849,1410,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"165",4011,72,"mex",15,14,14,1197,1895,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"166",4012,72,"mex",15,14,14,549,873,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"167",4013,72,"mex",15,14,14,629,1021,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"168",4014,72,"mex",15,14,14,321,510,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"169",4015,72,"mex",15,14,14,1357,2075,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"170",4016,72,"mex",15,14,14,589,932,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"171",4017,72,"mex",15,14,14,263,403,15,"MEXICO",1,72,"POLOTITLAN","RURAL"
"172",4158,80,"mex",15,14,14,2902,4545,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","URBANO(A)"
"173",4159,80,"mex",15,14,14,876,1279,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","RURAL"
"174",4160,80,"mex",15,14,14,519,802,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","RURAL"
"175",4161,80,"mex",15,14,14,1186,1804,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","RURAL"
"176",4162,80,"mex",15,14,14,1849,3073,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","RURAL"
"177",4163,80,"mex",15,14,14,517,907,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","RURAL"
"178",4164,80,"mex",15,14,14,660,1082,15,"MEXICO",1,80,"SOYANIQUILPAN DE JUAREZ","RURAL"
"179",4725,103,"mex",15,13,14,1325,2034,15,"MEXICO",1,103,"TIMILPAN","MIXTO(A)"
"180",4726,103,"mex",15,13,14,958,1522,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"181",4727,103,"mex",15,13,14,1212,2025,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"182",4728,103,"mex",15,13,14,672,1126,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"183",4729,103,"mex",15,13,14,1244,1943,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"184",4730,103,"mex",15,13,14,497,766,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"185",4731,103,"mex",15,13,14,1562,2568,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"186",4732,103,"mex",15,13,14,827,1325,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"187",4733,103,"mex",15,13,14,1474,2350,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"188",4734,103,"mex",15,13,14,328,505,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"189",4735,103,"mex",15,13,14,118,193,15,"MEXICO",1,103,"TIMILPAN","RURAL"
"190",219,10,"mex",15,20,20,1500,2255,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"191",220,10,"mex",15,20,20,2299,3515,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"192",221,10,"mex",15,20,20,1893,2856,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"193",222,10,"mex",15,20,20,1712,2425,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"194",223,10,"mex",15,20,20,1771,2876,15,"MEXICO",2,10,"APAXCO","MIXTO(A)"
"195",224,10,"mex",15,20,20,1993,3084,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"196",225,10,"mex",15,20,20,789,1345,15,"MEXICO",2,10,"APAXCO","RURAL"
"197",226,10,"mex",15,20,20,1078,1844,15,"MEXICO",2,10,"APAXCO","RURAL"
"198",227,10,"mex",15,20,20,926,1536,15,"MEXICO",2,10,"APAXCO","RURAL"
"199",228,10,"mex",15,20,20,129,195,15,"MEXICO",2,10,"APAXCO","RURAL"
"200",229,10,"mex",15,20,20,202,336,15,"MEXICO",2,10,"APAXCO","RURAL"
"201",230,10,"mex",15,20,20,731,1169,15,"MEXICO",2,10,"APAXCO","RURAL"
"202",231,10,"mex",15,20,20,1111,1710,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"203",232,10,"mex",15,20,20,1498,2309,15,"MEXICO",2,10,"APAXCO","URBANO(A)"
"204",654,23,"mex",15,36,12,3727,6236,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"205",655,23,"mex",15,36,12,2731,4557,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"206",656,23,"mex",15,36,12,3172,5462,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
