"","SECCION","munn.x","edon.x","edo","disloc2018","disloc2012","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"581",1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"582",1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"583",1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"584",1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"585",1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"586",1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"587",1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"588",1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"589",1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"590",1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"591",1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"592",1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"593",1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"594",1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"595",1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"596",1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"597",1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"598",1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"599",1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"600",1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"601",1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"602",1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"603",1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"604",1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"605",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"606",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"607",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"608",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"609",1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"610",3031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"611",3032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"612",3033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"613",3034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"614",3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"615",3036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"616",3037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"617",3038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"618",3039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"619",3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"620",3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"621",3042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"622",3043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"623",3044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"624",3045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"625",3046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"626",3047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"627",3048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"628",3049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"629",3050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"630",3051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"631",3052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"632",3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"633",3054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"634",3055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"635",3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"636",3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"637",3058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"638",3059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"639",3060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"640",3061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"641",3062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"642",3063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"643",3064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"644",3065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"645",3066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"646",3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"647",3068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"648",3069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"649",3070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"650",3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"651",3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"652",3073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"653",3074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"654",3075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"655",3076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"656",3077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"657",3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"658",3079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"659",3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"660",3081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"661",3082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"662",3083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"663",3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"664",3085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"665",3086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"666",3087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"667",3088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"668",3089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"669",3090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"670",3091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"671",3092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"672",3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"673",3094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"674",3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"675",3096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"676",3097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"677",3098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"678",3099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"679",3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"680",3101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"681",3131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"682",3132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"683",3133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"684",3134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"685",3135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"686",3136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"687",3137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"688",3138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"689",3139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"690",3140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"691",3141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"692",3142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"693",3143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"694",3144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"695",3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"696",3146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"697",3147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"698",3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"699",3149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"700",3150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"701",3151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"702",3152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"703",3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"704",3154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"705",752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"706",753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"707",754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"708",755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"709",756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"710",757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"711",758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"712",759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"713",760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"714",761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"715",762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"716",763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"717",764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"718",765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"719",766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"720",767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"721",768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"722",769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"723",770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"724",771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"725",772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"726",773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"727",774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"728",775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"729",776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"730",777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"731",778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"732",779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"733",780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"734",781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"735",782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"736",783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"737",784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"738",785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"739",786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"740",787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"741",788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"742",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"743",790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"744",791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"745",792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"746",793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"747",794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"748",795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"749",796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"750",797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"751",798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"752",799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"753",800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"754",801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"755",802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"756",803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"757",804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"758",805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"759",806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"760",807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"761",808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"762",809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"763",810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"764",811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"765",812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"766",813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"767",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"768",815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"769",816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"770",817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"771",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"772",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"773",820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"774",821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"775",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"776",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"777",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"778",825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"779",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"780",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"781",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"782",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"783",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"784",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"785",832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"786",833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"787",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"788",835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"789",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"790",837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"791",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"792",839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"793",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"794",841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"795",842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"796",843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"797",844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"798",845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"799",846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"800",847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"801",848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"802",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"803",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"804",851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"805",852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"806",853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"807",854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"808",855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"809",856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"810",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"811",858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"812",859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"813",860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"814",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"815",862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"816",863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"817",864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"818",865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"819",866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"820",867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"821",868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"822",869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"823",870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"824",871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"825",872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"826",873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"827",874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"828",875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"829",876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"830",877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"831",878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"832",879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"833",880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"834",881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"835",882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"836",883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"837",884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"838",885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"839",886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"840",887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"841",888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"842",889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"843",890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"844",891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"845",892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"846",893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"847",894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"848",895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"849",896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"850",897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"851",898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"852",899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"853",900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"854",901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"855",902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"856",903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"857",904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"858",905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"859",906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"860",907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"861",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"862",909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"863",910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"864",911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"865",912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"866",913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"867",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"868",915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"869",931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"870",932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"871",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"872",941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"873",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
