"","SECCION","munn.x","edon.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"276",131,2,27,4,19,9,4,4,2294,0.676,0.653445144967456,0.0225548550325441,1,0,0
"277",132,2,27,4,19,9,4,4,2689,0.676,0.653445144967456,0.0225548550325441,0,0,0
"278",133,2,27,4,19,9,4,4,1670,0.676,0.653445144967456,0.0225548550325441,0,0,0
"279",134,2,27,4,19,9,4,4,2935,0.676,0.653445144967456,0.0225548550325441,0,0,0
"280",135,2,27,2,19,9,2,2,647,0.676,0.653445144967456,0.0225548550325441,1,0,0
"281",136,2,27,4,19,9,4,4,1855,0.676,0.653445144967456,0.0225548550325441,1,0,0
"282",137,2,27,4,2,11,4,4,1778,0.703,0.594675817229547,0.108324182770453,0,0,0
"283",138,2,27,4,2,11,4,4,1764,0.703,0.594675817229547,0.108324182770453,0,0,0
"284",139,2,27,4,2,11,4,4,4443,0.703,0.594675817229547,0.108324182770453,1,0,0
"285",140,2,27,4,19,11,4,4,1510,0.703,0.594675817229547,0.108324182770453,1,0,0
"286",141,2,27,2,19,9,2,2,1909,0.676,0.653445144967456,0.0225548550325441,0,0,0
"287",142,2,27,2,19,9,2,2,1438,0.676,0.653445144967456,0.0225548550325441,0,0,0
"288",143,2,27,2,19,9,2,2,2294,0.676,0.653445144967456,0.0225548550325441,0,0,0
"289",144,2,27,4,19,9,4,4,3001,0.676,0.653445144967456,0.0225548550325441,0,0,0
"290",145,2,27,4,19,11,4,4,1181,0.703,0.594675817229547,0.108324182770453,1,0,0
"291",146,2,27,4,19,11,4,4,1815,0.703,0.594675817229547,0.108324182770453,1,0,0
"292",147,2,27,4,2,11,4,4,1522,0.703,0.594675817229547,0.108324182770453,1,0,0
"293",148,2,27,4,19,11,4,4,4082,0.703,0.594675817229547,0.108324182770453,0,0,0
"294",149,2,27,4,2,11,4,4,1795,0.703,0.594675817229547,0.108324182770453,1,0,0
"295",151,2,27,4,2,11,4,4,807,0.703,0.594675817229547,0.108324182770453,1,0,0
"296",152,2,27,4,2,11,4,4,3660,0.703,0.594675817229547,0.108324182770453,0,0,0
"297",153,2,27,4,19,11,4,4,1148,0.703,0.594675817229547,0.108324182770453,1,0,0
