"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"525",13,1,23,13,3,3202,1,3,1,0,0,0,0,0,1,0.246,1,0,0,NA,NA,NA,1,0.323,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"526",14,1,23,13,3,5245,4,3,1,0,0,0,0,0,1,0.246,1,0,0,NA,NA,NA,1,0.323,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"527",76,1,23,9,4,2212,5,4,1,0,0,0,0,0,5,0.333,1,0,0,0.556,0.444,0,5,0.375,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"528",89,1,23,8,6,553,7,6,1,0,0,0,0,0,7,0.822,0.5,0.296,0.204,0.1,0.9,0,7,0.789,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"529",102,1,23,10,5,2266,6,5,1,0,0,1,0,0,4,0.707,1,0,0,0.4,0.6,0,4,0.636,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"530",182,2,23,6,11,2264,12,11,0,0,1,0,1,0,12,1,0.773,0,0.227,0,1,0,12,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"531",206,8,23,5,9,8776,9,9,1,0,0,0,1,0,9,0.942,0.783,0.13,0.087,0,1,0,9,0.9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"532",214,9,23,5,9,491,10,9,0,1,0,0,1,0,9,0.942,0.783,0.13,0.087,0,1,0,9,0.9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"533",262,5,23,4,15,3243,15,15,0,0,1,0,1,0,15,0.497,0.031,0.785,0.185,0,1,0,15,0.441,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"534",298,7,23,2,13,1512,14,13,1,0,0,0,1,0,14,0.445,0.804,0.018,0.179,0,1,0,14,0.389,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"535",299,7,23,2,13,1662,13,13,0,0,1,0,0,0,14,0.445,0.804,0.018,0.179,0,1,0,14,0.389,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"536",491,1,23,14,2,11481,2,2,1,0,0,0,0,0,2,0.348,1,0,0,NA,NA,NA,2,0.333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"537",668,8,23,5,10,1211,11,10,1,0,0,0,0,0,11,0.967,0.985,0,0.015,NA,NA,NA,11,0.939,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"538",1,1,24,4,4,1602,4,1,1,0,0,1,0,0,4,0.541,0.077,0.818,0.105,0.34,0.64,0.02,4,0.505,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"539",15,2,24,11,11,369,7,3,0,0,1,0,0,0,7,0.433,0.192,0.669,0.138,0.191,0.809,0,7,0.424,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"540",34,3,24,14,14,3325,5,4,0,1,0,1,0,0,5,0.335,0.067,0.866,0.067,0.311,0.689,0,5,0.273,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"541",98,6,24,1,1,1625,3,5,0,0,1,0,0,0,3,0.919,0.325,0.601,0.074,0.171,0.829,0,3,0.891,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"542",220,11,24,10,10,1932,2,6,1,0,0,1,0,0,2,0.663,0.311,0.615,0.074,0.508,0.492,0,2,0.541,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"543",266,13,24,12,12,10243,9,15,0,0,1,0,1,0,9,1,0.552,0.381,0.067,0.667,0.333,0,9,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"544",371,14,24,13,13,1417,6,14,1,0,0,0,1,0,6,0.527,0.27,0.625,0.105,0.347,0.612,0.041,6,0.526,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"545",555,21,24,4,4,2005,1,1,0,0,1,0,0,0,4,0.541,0.077,0.818,0.105,0.34,0.64,0.02,4,0.505,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"546",773,28,24,2,5,13064,14,10,1,0,0,1,0,0,10,0.241,0.628,0.346,0.026,0.912,0.088,0,10,0.314,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"547",798,28,24,7,5,1521,12,9,1,0,0,1,0,0,10,0.27,0.628,0.346,0.026,0.912,0.088,0,10,0.301,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"548",822,28,24,2,7,1631,10,10,1,0,0,1,0,0,10,0.241,0.938,0.035,0.027,0.984,0.016,0,10,0.314,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"549",838,28,24,2,6,1448,11,10,1,0,0,1,0,0,10,0.241,1,0,0,0.979,0.021,0,10,0.314,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"550",897,28,24,2,6,968,15,10,1,0,0,0,0,0,10,0.241,1,0,0,0.979,0.021,0,10,0.314,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"551",942,28,24,8,8,2528,13,11,1,0,0,0,0,0,13,0.491,0.879,0.052,0.069,1,0,0,13,0.444,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"552",1336,37,24,15,15,651,8,7,1,0,0,0,1,0,8,0.59,0.134,0.804,0.062,0.27,0.703,0.027,8,0.478,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"553",1,1,25,3,3,19421,19,3,1,0,0,0,0,0,19,0.772,0.761,0.126,0.113,0.123,0.877,0,19,0.594,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"554",7,1,25,3,3,791,24,3,1,0,0,0,1,0,19,0.772,0.761,0.126,0.113,0.123,0.877,0,19,0.594,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"555",83,1,25,9,3,5086,21,9,1,0,0,0,1,0,24,0.611,0.761,0.126,0.113,0.123,0.877,0,24,0.556,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"556",242,1,25,7,4,954,22,7,0,1,0,0,1,0,22,0.943,0.782,0.093,0.124,0.17,0.83,0,22,0.926,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"557",456,2,25,2,8,1151,1,2,1,0,0,0,1,0,1,1,0.547,0.255,0.198,0,0.939,0.061,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"558",563,3,25,23,11,707,16,23,0,0,1,0,1,0,16,1,0.031,0.908,0.062,0,1,0,16,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"559",629,4,25,11,21,644,5,11,0,0,1,0,1,0,5,0.802,0.222,0.444,0.333,0.05,0.95,0,5,0.736,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"560",675,5,25,19,16,844,15,19,1,0,0,0,1,0,10,0.722,0.176,0.765,0.059,0,1,0,10,0.683,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"561",710,6,25,18,24,1241,13,18,1,0,0,0,1,0,14,0.388,0.892,0.09,0.018,0.198,0.802,0,14,0.172,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"562",721,6,25,18,24,428,14,18,1,0,0,0,0,0,14,0.388,0.892,0.09,0.018,0.198,0.802,0,14,0.172,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"563",865,6,25,21,24,382,9,21,1,0,0,0,0,0,14,0.17,0.892,0.09,0.018,0.198,0.802,0,14,0.282,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"564",934,6,25,21,24,5754,12,21,1,0,0,0,0,0,14,0.17,0.892,0.09,0.018,0.198,0.802,0,14,0.282,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"565",1005,6,25,17,13,1057,8,17,1,0,0,0,0,0,12,0.313,0.918,0.019,0.062,0.025,0.975,0,12,0.22,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"566",1151,6,25,16,13,14490,11,16,1,0,0,0,1,0,8,0.603,0.918,0.019,0.062,0.025,0.975,0,8,0.368,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"567",1618,6,25,15,14,379,10,15,0,1,0,0,1,0,11,0.295,0.453,0.438,0.109,0.011,0.989,0,11,0.401,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"568",1726,7,25,1,1,1897,2,1,0,0,1,1,0,0,18,0.751,0.157,0.743,0.1,0.464,0.536,0,18,0.715,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"569",1860,9,25,10,23,128,3,10,1,0,0,0,0,0,3,1,0.625,0.172,0.203,0.038,0.962,0,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"570",1925,10,25,1,2,462,18,1,1,0,0,1,0,0,18,0.751,0.33,0.534,0.136,0.209,0.791,0,18,0.715,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"571",2101,11,25,6,6,3065,23,6,0,0,1,0,0,0,23,0.403,0.637,0.231,0.132,0.016,0.922,0.062,23,0.349,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"572",2102,11,25,4,6,889,20,4,1,0,0,0,0,0,20,0.464,0.637,0.231,0.132,0.016,0.922,0.062,20,0.456,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"573",2540,12,25,11,20,268,4,11,1,0,0,1,0,0,5,0.802,0.843,0.087,0.071,0.325,0.675,0,5,0.736,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"574",2603,12,25,11,20,384,7,11,1,0,0,0,0,0,5,0.802,0.843,0.087,0.071,0.325,0.675,0,5,0.736,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"575",2667,12,25,14,19,3658,6,14,1,0,0,1,0,0,6,0.586,0.892,0.071,0.037,0.547,0.453,0,6,0.56,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"576",3614,18,25,24,15,139,17,24,1,0,0,1,0,0,17,1,0.483,0.322,0.195,0.111,0.873,0.016,17,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"577",1,1,26,6,6,1735,3,3,0,0,1,0,1,0,3,0.95,0.386,0.398,0.216,0.537,0.463,0,3,0.909,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"578",3,2,26,7,7,1617,4,4,1,0,0,1,0,0,4,1,0.576,0.242,0.182,0.125,0.875,0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"579",34,3,26,3,3,1190,2,2,1,0,0,0,0,0,2,1,0.539,0.303,0.158,0.625,0.375,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"580",123,25,26,6,6,2356,14,14,1,0,0,1,0,0,14,0.983,0.386,0.398,0.216,0.537,0.463,0,14,0.986,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"581",206,30,26,4,4,2916,15,15,1,0,0,1,0,0,15,1,1,0,0,0.958,0.042,0,15,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"582",248,34,26,18,18,489,1,3,0,0,1,0,1,0,3,0.95,0.256,0.5,0.244,0.209,0.791,0,3,0.909,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"583",336,49,26,8,8,8715,8,8,1,0,0,0,0,0,8,1,1,0,0,0.938,0.062,0,8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"584",337,49,26,8,8,5008,7,7,1,0,0,0,0,0,7,1,1,0,0,0.938,0.062,0,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"585",376,49,26,8,8,2959,5,5,1,0,0,0,0,0,5,1,1,0,0,0.938,0.062,0,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"586",391,49,26,10,10,1017,10,10,1,0,0,1,0,0,10,1,1,0,0,1,0,0,10,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"587",499,49,26,9,9,2040,9,9,1,0,0,1,0,0,9,1,0.987,0,0.013,1,0,0,9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"588",571,49,26,11,11,15592,6,6,1,0,0,1,0,0,6,1,0.647,0.25,0.103,0.769,0.231,0,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"589",631,53,26,2,2,5220,16,16,1,0,0,0,1,0,16,1,0.864,0.045,0.091,0.35,0.65,0,16,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"590",655,55,26,1,1,510,17,17,1,0,0,1,0,0,17,1,0.904,0.082,0.014,1,0,0,17,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"591",760,58,26,14,14,330,18,18,1,0,0,0,0,0,18,1,0.59,0.295,0.115,0.056,0.611,0.333,18,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"592",773,59,26,18,18,2398,12,12,1,0,0,0,0,0,12,1,0.256,0.5,0.244,0.209,0.791,0,12,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"593",790,59,26,17,17,1400,13,13,1,0,0,0,0,0,13,1,0.935,0.032,0.032,0,1,0,13,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"594",808,59,26,16,16,17555,11,11,0,0,1,0,0,0,11,1,0.959,0.027,0.014,0.114,0.886,0,11,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"595",1022,61,26,13,13,5920,19,19,1,0,0,0,1,0,19,1,0.881,0.119,0,0.034,0.966,0,19,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"596",1138,63,26,20,20,1967,20,20,1,0,0,0,0,0,20,1,0.444,0.528,0.028,0.227,0.727,0.045,20,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"597",1230,65,26,19,19,2627,21,21,1,0,0,0,0,0,21,1,0.61,0.373,0.017,0.5,0.5,0,21,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"598",1,1,27,6,1,3737,18,6,0,0,1,0,1,0,18,1,0.114,0.659,0.227,0,0.905,0.095,18,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"599",46,2,27,3,19,1801,11,3,1,0,0,0,0,1,11,0.541,0.409,0.47,0.121,0,0.185,0.815,11,0.609,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"600",71,2,27,3,2,6151,8,3,1,0,0,0,1,0,11,0.541,0.804,0.196,0,0,0.143,0.857,11,0.609,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"601",90,2,27,4,19,2064,9,4,0,1,0,0,0,0,9,0.516,0.409,0.47,0.121,0,0.185,0.815,9,0.529,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"602",92,2,27,4,19,2305,10,4,1,0,0,0,0,0,9,0.516,0.409,0.47,0.121,0,0.185,0.815,9,0.529,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"603",168,3,27,21,3,1395,16,21,1,0,0,0,1,0,16,0.32,0.344,0.625,0.031,0,0.846,0.154,16,0.387,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"604",196,3,27,21,3,3243,15,21,0,1,0,0,0,0,16,0.32,0.344,0.625,0.031,0,0.846,0.154,16,0.387,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"605",198,3,27,21,3,2216,17,21,0,1,0,0,0,1,16,0.32,0.344,0.625,0.031,0,0.846,0.154,16,0.387,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"606",232,4,27,11,20,19842,7,11,1,0,0,0,0,1,7,0.978,0.492,0.381,0.127,0,0.308,0.692,7,0.956,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"607",268,4,27,10,21,1883,2,10,1,0,0,0,0,0,2,0.835,0.683,0.25,0.067,0,0.643,0.357,2,0.833,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"608",279,4,27,12,4,711,5,12,1,0,0,0,0,0,5,0.249,1,0,0,0,0.65,0.35,5,0.343,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"609",282,4,27,12,4,1676,4,12,1,0,0,0,0,0,5,0.249,1,0,0,0,0.65,0.35,5,0.343,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"610",419,4,27,17,20,630,6,17,0,1,0,0,0,1,6,0.978,0.492,0.381,0.127,0,0.308,0.692,6,0.951,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"611",459,4,27,16,21,0,3,16,0,1,0,0,1,0,3,0.478,0.683,0.25,0.067,0,0.643,0.357,3,0.395,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"612",512,5,27,18,6,2422,12,18,1,0,0,0,0,1,13,0.368,0.454,0.515,0.031,0,0.07,0.93,13,0.369,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"613",538,5,27,20,6,2795,13,20,1,0,0,0,0,1,17,0.597,0.454,0.515,0.031,0,0.07,0.93,17,0.616,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"614",602,5,27,18,6,2300,14,18,0,1,0,0,0,1,13,0.368,0.454,0.515,0.031,0,0.07,0.93,13,0.369,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"615",781,9,27,8,10,2543,19,8,1,0,0,0,1,0,19,0.311,0.107,0.893,0,0,1,0,19,0.375,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"616",873,12,27,7,13,1316,21,7,1,0,0,0,0,0,21,0.38,0.305,0.537,0.159,0,0.485,0.515,21,0.351,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"617",954,13,27,1,14,1232,1,1,1,0,0,0,1,0,1,1,0.324,0.486,0.189,0,0.4,0.6,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"618",1036,15,27,8,16,2816,20,8,1,0,0,0,1,0,19,0.311,0.111,0.667,0.222,0,0.833,0.167,19,0.375,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"619",1,1,28,3,13,752,3,3,0,0,1,0,1,0,3,1,0.183,0.585,0.232,0,1,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"620",13,2,28,10,18,2876,10,10,0,0,1,0,0,0,10,1,0.415,0.415,0.17,0.077,0.897,0.026,10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"621",72,3,28,9,19,3750,9,9,1,0,0,0,0,0,9,1,0.833,0.021,0.146,0.071,0.929,0,9,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"622",101,4,28,1,17,1858,1,1,0,0,1,0,1,0,1,1,0.594,0.24,0.167,0.146,0.854,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"623",125,7,28,12,4,3496,12,12,0,0,1,0,1,0,12,1,0.542,0.208,0.25,0.053,0.947,0,12,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"624",160,9,28,8,19,2787,8,8,1,0,0,0,0,0,8,1,0.833,0.021,0.146,0.071,0.929,0,8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"625",273,12,28,2,18,401,2,2,0,0,1,0,0,0,2,1,0.415,0.415,0.17,0.077,0.897,0.026,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"626",498,22,28,16,10,2053,16,16,1,0,0,0,1,0,16,1,1,0,0,0.135,0.865,0,16,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"627",499,22,28,17,10,1524,17,17,1,0,0,0,0,0,17,1,1,0,0,0.135,0.865,0,17,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"628",545,22,28,15,10,2862,15,15,1,0,0,0,0,0,15,1,1,0,0,0.135,0.865,0,15,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"629",608,22,28,14,11,1313,14,14,1,0,0,0,0,0,14,1,0.956,0,0.044,0.071,0.929,0,14,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
