"","SECCION","munn.x","edon.x","disloc2018","disloc2010","escenario1","escenario2","escenario3_tribunal","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"1843",1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1844",1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1845",1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1846",1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1847",1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1848",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1849",1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1850",1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1851",1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1852",1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1853",1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1854",1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1855",1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1856",1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1857",1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1858",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1859",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1860",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1861",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1862",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1863",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1864",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1865",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1866",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1867",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1868",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1869",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1870",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1871",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1872",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1873",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1874",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1875",148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1876",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1877",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1878",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1879",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1880",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1881",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1882",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1883",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1884",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1885",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1886",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1887",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1888",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1889",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1890",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1891",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1892",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1893",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1894",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1895",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1896",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1897",174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1898",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1899",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1900",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1901",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1902",710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1903",711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1904",717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1905",718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1906",763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1907",770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1908",771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1909",777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1910",778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1911",779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1912",780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1913",781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1914",782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1915",783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1916",784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1917",785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1918",786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1919",787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1920",798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1921",799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1922",800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1923",812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1924",813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1925",871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1926",872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1927",873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1928",899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1929",913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1930",920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1931",958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1932",959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1933",960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1934",961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1935",1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1936",1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1937",1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1938",1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1939",1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1940",1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1941",1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1942",1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1943",1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1944",1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1945",1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1946",1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1947",1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1948",1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1949",1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1950",1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1951",1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1952",1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1953",1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1954",1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1955",1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1956",1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1957",1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1958",1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1959",1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1960",1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1961",1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1962",1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1963",1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1964",1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1965",1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1966",1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1967",1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1968",1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1969",1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1970",1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1971",1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1972",1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1973",1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1974",1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1975",1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1976",1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1977",1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1978",1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1979",1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1980",1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1981",1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1982",1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1983",1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1984",1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1985",1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1986",1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1987",1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1988",1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1989",1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1990",1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1991",1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1992",1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1993",1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1994",1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1995",1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1996",1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1997",1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1998",1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1999",1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2000",1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2001",1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2002",1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2003",1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2004",1761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2005",1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2006",1763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2007",1764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2008",1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2009",1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2010",1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2011",1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2012",1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2013",1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2014",1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2015",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2016",2071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2017",2133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2018",2134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2019",2229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2020",2230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2021",2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2022",2292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2023",2293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2024",2294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2025",2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2026",2296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2027",2297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2028",2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2029",2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2030",2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2031",2304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2032",2391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2033",2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2034",2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2035",2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2036",2421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2037",2423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2038",2424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2039",2425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2040",2426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2041",2427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2042",2428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2043",2429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2044",2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2045",2431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2046",2436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2047",2437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2048",2438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2049",2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2050",2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2051",2441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2052",2442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2053",2443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2054",2444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2055",2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2056",2446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2057",2447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2058",2448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2059",2449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2060",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2061",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2062",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2063",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2064",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2065",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2066",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2067",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2068",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2069",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2070",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2071",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2072",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2073",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2074",439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2075",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2076",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2077",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2078",443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2079",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2080",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2081",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2082",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2083",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2084",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2085",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2086",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2087",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2088",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2089",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2090",457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2091",461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2092",462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2093",463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2094",464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2095",465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2096",466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2097",467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2098",468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2099",638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2100",639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2101",640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2102",641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2103",642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2104",721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2105",722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2106",723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2107",724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2108",725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2109",726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2110",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2111",728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2112",729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2113",730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2114",731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2115",732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2116",733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2117",753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2118",754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2119",755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2120",794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2121",803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2122",807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2123",808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2124",820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2125",821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2126",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2127",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2128",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2129",825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2130",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2131",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2132",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2133",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2134",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2135",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2136",832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2137",833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2138",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2139",894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2140",895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2141",897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2142",898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2143",911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2144",912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2145",921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"2146",922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2147",923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"2148",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
