"","SECCION","munn.x","edon.x","edo.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"872",1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"873",1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"874",1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"875",1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"876",1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"877",1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"878",1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"879",1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"880",1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"881",1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"882",1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"883",1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"884",1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"885",1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"886",1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"887",1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"888",1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"889",1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"890",1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"891",1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"892",1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"893",1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"894",1644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"895",1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"896",1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"897",1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"898",1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"899",1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"900",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"901",1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"902",1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"903",1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"904",1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"905",1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"906",1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"907",1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"908",1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"909",1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"910",1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"911",1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"912",1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"913",1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"914",1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"915",1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"916",1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"917",1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"918",1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"919",1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"920",1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"921",1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"922",1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"923",1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"924",1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"925",1796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"926",1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"927",1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"928",1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"929",1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"930",1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"931",1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"932",1803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"933",1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"934",1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"935",1806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"936",1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"937",1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"938",1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"939",1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"940",1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"941",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"942",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"943",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"944",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"945",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"946",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"947",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"948",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"949",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"950",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"951",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"952",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"953",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"954",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"955",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"956",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"957",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"958",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"959",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"960",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"961",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"962",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"963",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"964",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"965",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"966",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"967",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"968",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"969",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"970",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"971",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"972",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"973",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"974",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"975",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"976",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"977",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"978",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"979",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"980",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"981",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"982",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"983",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"984",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"985",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"986",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"987",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"988",491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"989",492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"990",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"991",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"992",495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"993",496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"994",497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"995",498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"996",499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"997",500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"998",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"999",697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1000",698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1001",699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1002",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1003",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1004",702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1005",703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1006",704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1007",705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1008",706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1009",707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1010",708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1011",709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1012",710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1013",711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1014",712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1015",713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1016",714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1017",715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1018",716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1019",717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1020",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1021",1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1022",1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1023",1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1024",1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1025",1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1026",1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1027",1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1028",1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1029",1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1030",1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1031",1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1032",1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1033",1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1034",1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1035",1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1036",1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1037",1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1038",1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1039",1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1040",1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1041",1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1042",1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1043",1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1044",1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1045",1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1046",1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1047",1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1048",1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1049",1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1050",1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1051",1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1052",1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1053",1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1054",1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1055",1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1056",1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1057",1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1058",1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1059",1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1060",1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1061",1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1062",1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1063",1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1064",1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1065",1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1066",1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1067",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1068",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1069",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1070",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1071",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1072",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1073",1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1074",1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1075",1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1076",1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1077",1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1078",1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1079",1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1080",1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1081",1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1082",1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1083",1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1084",1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1085",1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1086",1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1087",1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1088",1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1089",1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1090",1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1091",1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1092",1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1093",1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1094",1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1095",1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1096",1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1097",1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1098",1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1099",1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1100",1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1101",1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1102",1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1103",1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1104",1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1105",1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1106",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1107",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1108",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1109",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1110",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1111",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1112",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1113",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1114",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1115",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1116",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1117",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1118",128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1119",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1120",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1121",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1122",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1123",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1124",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1125",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1126",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1127",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1128",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1129",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1130",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1131",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1132",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1133",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1134",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1135",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1136",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1137",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1138",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1139",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1140",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1141",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1142",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1143",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1144",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1145",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1146",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1147",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1148",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1149",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1150",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1151",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1152",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1153",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1154",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1155",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1156",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1157",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1158",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1159",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1160",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
