"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_anterior","RRI_nueva","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"258",1859,21,11,20,20,2667,11,10,1,0,0,0,0,0,282798,5329859,0,1.30282929209277,0.856676207688237,11,1,0.556,0.444,0.038,0.49,0.51,0,11,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"259",2109,27,11,14,14,2742,12,12,0,1,1,1,0,0,260690,5329859,0,1.22967215104188,0.929327239947133,12,1,0.62,0.38,0.039,0.981,0.01,0.01,12,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"260",1,1,12,8,8,1622,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,3,0.433,0.364,0.636,0.068,0,0.422,0.578,3,0.39,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"261",20,1,12,4,4,1541,18,9,1,0,0,0,0,0,119589,3387049,0,1.01151473558844,1.01151473558844,18,0.505,1,0,0,0,0.079,0.921,18,0.491,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"262",111,1,12,5,5,3694,22,5,1,0,0,0,0,1,130261,3387049,0,0.928643536548051,0.928643536548051,22,0.385,0.817,0.183,0.033,0,0.059,0.941,22,0.325,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"263",112,1,12,9,9,6223,20,6,1,0,0,0,0,1,124699,3387049,0,0.970064200308629,0.970064200308629,20,0.47,0.353,0.647,0.088,0,0.619,0.381,20,0.413,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"264",137,1,12,9,9,1468,21,6,1,0,0,0,1,0,124699,3387049,0,0.970064200308629,0.970064200308629,20,0.47,0.353,0.647,0.088,0,0.619,0.381,20,0.413,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"265",195,1,12,5,5,1824,19,5,1,0,0,0,0,1,130261,3387049,0,0.928643536548051,0.928643536548051,22,0.385,0.817,0.183,0.033,0,0.059,0.941,22,0.325,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"266",294,1,12,7,7,5766,23,3,1,0,0,0,0,0,132154,3387049,0,0.915341463098247,0.915341463098247,23,0.706,0.524,0.476,0.071,0,0.545,0.455,23,0.558,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"267",384,2,12,26,26,3881,12,1,0,1,1,0,1,0,125133,3387049,0,0.858158596156964,0.966699717215169,16,0.468,0,1,0.062,0,0.592,0.408,16,0.486,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"268",411,3,12,17,17,1519,5,20,0,1,1,0,1,0,126210,3387049,0,0.958450485019299,0.958450485019299,5,0.366,0.079,0.92,0.073,0,0.53,0.47,5,0.341,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"269",456,4,12,28,28,2557,15,14,1,0,0,0,0,1,133127,3387049,0,0.969970858338765,0.908651405907785,15,0.336,0.018,0.982,0.071,0,0.134,0.866,15,0.391,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"270",479,6,12,20,20,728,11,22,0,1,1,0,0,1,109379,3387049,0,1.10593473806019,1.10593473806019,4,0.438,0.176,0.824,0.05,0,0.368,0.632,4,0.484,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"271",500,7,12,18,18,1844,4,21,0,1,1,0,0,0,124278,3387049,0,0.973350357378504,0.973350357378504,5,0.286,0.234,0.767,0.048,0,0.393,0.607,5,0.348,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"272",564,9,12,28,28,1010,16,14,1,0,0,0,0,0,133127,3387049,0,0.969970858338765,0.908651405907785,15,0.336,0.018,0.982,0.071,0,0.134,0.866,15,0.391,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"273",568,9,12,28,28,286,14,14,0,1,0,0,0,0,133127,3387049,0,0.969970858338765,0.908651405907785,15,0.336,0.018,0.982,0.071,0,0.134,0.866,15,0.391,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"274",596,11,12,10,10,1007,3,26,1,0,0,0,0,0,116023,3387049,0,1.04260392951644,1.04260392951644,3,0.318,0.266,0.734,0.119,0,0.322,0.678,3,0.392,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"275",671,12,12,14,14,4404,6,13,1,0,0,0,0,1,110815,3387049,0,1.09160344460845,1.09160344460845,6,0.376,0.104,0.897,0.057,0,0.439,0.561,6,0.39,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"276",732,80,12,15,15,1263,2,16,0,1,0,0,0,0,112770,3387049,0,1.08398332987693,1.07267922066406,6,0.309,0.144,0.856,0.11,0,0.453,0.547,6,0.256,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"277",763,14,12,10,10,1511,9,26,1,0,0,0,0,1,116023,3387049,0,1.04260392951644,1.04260392951644,3,0.318,0.266,0.734,0.119,0,0.322,0.678,3,0.392,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"278",778,15,12,23,23,2130,1,23,0,1,1,0,0,0,119050,3387049,0,1.01609437811244,1.01609437811244,1,0.661,0.226,0.774,0.097,0.011,0.805,0.184,1,0.59,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"279",789,16,12,12,12,675,10,27,1,0,0,0,1,0,108049,3387049,0,1.12200901304387,1.11954794319508,10,0.189,0.324,0.676,0.056,0,0.253,0.747,10,0.312,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"280",1001,23,12,15,15,1556,8,16,1,0,0,0,0,1,112770,3387049,0,1.08398332987693,1.07267922066406,6,0.309,0.144,0.856,0.11,0,0.453,0.547,6,0.256,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"281",1112,28,12,25,25,7040,27,12,1,0,0,0,0,0,136825,3387049,0,0.999735827982989,0.884093080316358,27,1,0.144,0.856,0.056,0,0.689,0.311,27,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"282",1204,29,12,1,1,10726,25,11,1,0,0,0,1,0,113925,3387049,0,1.06180413179097,1.06180413179097,25,0.475,0.68,0.32,0.06,0,0.933,0.067,25,0.382,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"283",1234,29,12,1,1,2460,26,11,1,0,0,0,1,0,113925,3387049,0,1.06180413179097,1.06180413179097,25,0.475,0.68,0.32,0.06,0,0.933,0.067,25,0.382,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"284",1480,36,12,22,22,6477,7,24,0,1,1,0,0,1,124593,3387049,0,0.970889501932578,0.970889501932578,7,0.979,0.861,0.139,0.014,0,0.18,0.82,7,0.958,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"285",1589,39,12,12,12,2784,28,27,1,0,0,0,0,1,108049,3387049,0,1.12200901304387,1.11954794319508,10,0.189,0.324,0.676,0.056,0,0.253,0.747,10,0.312,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"286",1654,40,12,13,13,2105,13,18,0,1,1,0,0,1,118319,3387049,0,1.02237202574638,1.02237202574638,13,0.42,0.167,0.833,0.058,0,0.708,0.292,13,0.364,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"287",2134,56,12,21,21,894,17,2,1,0,0,1,0,0,128705,3387049,0,0.939870523400689,0.939870523400689,17,0.808,0.271,0.729,0.043,0.262,0.738,0,17,0.664,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"288",1,1,13,1,18,1422,8,1,0,1,1,0,1,0,138846,2597901,0,1.78818308719067,1.0394813918538,8,0.647,0.045,0.954,0.068,0.015,0.985,0,8,0.697,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"289",34,3,13,2,14,5385,2,2,1,0,0,0,1,0,145827,2597901,0,0.656322001115638,0.989719553534896,2,0.53,0.261,0.739,0.085,0,0.919,0.081,2,0.543,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"290",92,6,13,4,16,2564,6,4,0,1,1,0,1,0,153081,2597901,0,1.02331135375307,0.942820032096298,6,1,0.153,0.847,0.025,0,0.902,0.098,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"291",114,7,13,10,11,2261,5,10,0,1,1,0,1,0,159602,2597901,0,1.11696745966639,0.904298400604838,5,0.616,0.343,0.657,0.148,0.031,0.969,0,5,0.686,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"292",152,9,13,6,5,2696,3,6,1,0,0,0,1,0,164906,2597901,0,0.746899301027414,0.875212747464212,3,0.789,0.443,0.557,0.142,0,0.923,0.077,3,0.762,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"293",162,10,13,7,13,2734,16,7,0,1,1,0,1,0,151016,2597901,0,0.562892284571744,0.955712198265967,16,1,0.102,0.898,0.097,0,0.921,0.079,16,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"294",178,11,13,8,18,2786,1,8,1,0,0,0,0,0,155323,2597901,0,1.78818308719067,0.929210956093646,1,0.897,0.045,0.954,0.068,0.015,0.985,0,1,0.881,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"295",240,14,13,18,16,1298,18,18,0,1,1,0,1,0,144501,2597901,0,1.02331135375307,0.998801623056818,18,1,0.153,0.847,0.025,0,0.902,0.098,18,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"296",291,17,13,9,17,2668,11,9,0,1,1,0,1,0,147104,2597901,0,2.26503191044151,0.981127864186788,11,0.942,0,1,0.071,0.056,0.819,0.125,11,0.962,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"297",358,22,13,12,2,1723,7,12,0,1,1,0,0,0,95996,2597901,0,0.69739762521422,1.50347757545453,15,0.869,0.698,0.302,0.094,0.016,0.984,0,15,0.718,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"298",369,23,13,2,14,3077,9,2,0,1,1,0,0,1,145827,2597901,0,0.656322001115638,0.989719553534896,2,0.53,0.261,0.739,0.085,0,0.919,0.081,2,0.543,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"299",405,25,13,11,13,1969,17,11,1,0,0,0,0,0,155903,2597901,0,0.562892284571744,0.925754047922961,17,1,0.102,0.898,0.097,0,0.921,0.079,17,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"300",726,40,13,12,2,3167,15,12,0,1,1,0,0,0,95996,2597901,0,0.69739762521422,1.50347757545453,15,0.869,0.698,0.302,0.094,0.016,0.984,0,15,0.718,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"301",742,47,13,16,2,1153,13,16,1,0,0,0,1,0,133706,2597901,0,0.69739762521422,1.07944171041938,13,1,0.698,0.302,0.094,0.016,0.984,0,13,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"302",852,47,13,15,1,14321,12,15,0,1,1,0,1,0,134064,2597901,0,0.711454692740092,1.07655920555357,12,1,0.643,0.356,0.113,0.026,0.974,0,12,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"303",1350,68,13,13,12,1715,10,13,1,0,0,0,1,0,119258,2597901,0,0.912566284765253,1.21021510786139,10,1,0.273,0.728,0.234,0,1,0,10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"304",1369,69,13,3,4,1398,4,3,1,0,0,0,1,0,143718,2597901,0,0.807013080447173,1.00424326342792,9,0.291,0.439,0.561,0.131,0.041,0.767,0.192,9,0.286,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"305",1502,76,13,17,3,11799,14,17,0,1,1,0,1,0,154428,2597901,0,0.567406682287326,0.934596273560062,14,1,0.398,0.602,0.153,0,1,0,14,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"306",1,1,14,2,3,1998,3,2,0,1,1,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,3,0.133,0.276,0.724,0.193,0.861,0.139,0,3,0.211,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"307",13,2,14,4,17,2431,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,8,0.429,0.308,0.692,0.204,0.386,0.598,0.016,8,0.455,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"308",36,4,14,5,19,1127,4,5,1,0,0,0,0,0,358489,7224159,0,1.01969316718986,1.00758447260585,9,0.343,0.4,0.6,0.148,0.231,0.763,0.006,9,0.327,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"309",40,5,14,3,1,3519,2,3,0,1,1,0,1,0,354010,7224159,0,1.02740233919459,1.02033261772266,2,0.562,0.223,0.777,0.22,0.338,0.656,0.006,2,0.584,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"310",102,8,14,1,3,3523,7,1,0,1,1,1,0,0,350707,7224159,0,0.971495753161595,1.02994223097914,7,0.219,0.276,0.724,0.193,0.861,0.139,0,7,0.205,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"311",149,11,14,4,5,983,6,4,0,1,1,1,0,0,356397,7224159,0,0.945818146111547,1.01349885100043,8,0.429,0.309,0.691,0.174,0.273,0.655,0.073,8,0.455,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"312",188,14,14,7,17,2019,9,7,1,0,0,1,0,0,349421,7224159,0,0.912911268595229,1.03373280369526,9,0.316,0.308,0.692,0.204,0.386,0.598,0.016,9,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"313",457,31,14,7,17,4544,1,7,0,1,1,0,1,0,349421,7224159,0,0.912911268595229,1.03373280369526,9,0.316,0.308,0.692,0.204,0.386,0.598,0.016,9,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"314",501,36,14,9,2,5485,5,9,0,1,1,0,0,0,376590,7224159,0,0.959154385405879,0.959154385405879,5,0.778,0.301,0.699,0.169,0.69,0.302,0.008,5,0.757,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"315",570,41,14,13,12,693,14,13,1,0,0,1,0,0,372514,7224159,0,1.53814162344465,0.969649328615837,14,1,1,0,0,0.962,0.038,0,14,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"316",633,41,14,12,9,1303,12,12,1,0,0,0,0,0,372585,7224159,0,1.37330460305451,0.969464551713032,12,1,1,0,0,0.227,0.773,0,12,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"317",653,41,14,11,11,2574,13,11,1,0,0,0,0,0,374555,7224159,0,1.41410610260265,0.964365580488847,13,1,1,0,0,0.195,0.805,0,13,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"318",773,41,14,10,12,1204,11,10,1,0,0,0,0,0,374655,7224159,0,1.53814162344465,0.964108179525163,11,1,1,0,0,0.962,0.038,0,11,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"319",2438,98,14,20,7,3025,10,20,1,0,0,1,0,0,377344,7224159,0,0.490095791808851,0.957237825432497,10,1,0.581,0.419,0.171,0.536,0.464,0,10,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"320",2473,99,14,14,16,1791,20,14,1,0,0,0,0,0,376499,7224159,0,0.868081754582443,0.959386213509199,20,0.512,0.985,0.014,0.007,0.452,0.548,0,20,0.657,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"321",2550,99,14,14,16,2493,18,14,1,0,0,0,0,0,376499,7224159,0,0.868081754582443,0.959386213509199,20,0.512,0.985,0.014,0.007,0.452,0.548,0,20,0.657,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"322",2563,99,14,14,16,8177,19,14,1,0,0,0,1,0,376499,7224159,0,0.868081754582443,0.959386213509199,20,0.512,0.985,0.014,0.007,0.452,0.548,0,20,0.657,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"323",2900,120,14,19,10,1554,16,19,1,0,0,0,1,0,313514,7224159,0,1.03604553107638,1.15212701825118,16,0.648,1,0,0,0.805,0.195,0,16,0.694,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"324",2903,120,14,19,10,2046,17,19,1,0,0,0,1,0,313514,7224159,0,1.03604553107638,1.15212701825118,16,0.648,1,0,0,0.805,0.195,0,16,0.694,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"325",3067,120,14,18,10,4097,15,18,1,0,0,1,0,0,341340,7224159,0,1.03604553107638,1.05820574793461,15,0.687,1,0,0,0.805,0.195,0,15,0.624,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"326",1,1,15,14,13,1958,10,4,0,1,1,0,1,0,330478,15066020,0,1.20978830338778,1.01307937122727,10,1,0.132,0.867,0.079,0,1,0,10,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"327",33,2,15,39,39,2688,17,16,1,0,0,0,1,0,357483,15066020,0,1.12274543908559,0.936549274915015,17,0.906,0.355,0.646,0.135,0.087,0.826,0.087,17,0.929,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"328",82,4,15,9,8,1222,9,1,1,0,0,0,1,0,355417,15066020,0,2.98194132712641,0.941993333026964,1,0.366,0.021,0.979,0.105,0.087,0.884,0.029,1,0.455,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"329",94,5,15,45,45,2225,5,5,1,0,0,0,1,0,318859,15066020,0,1.06678703939729,1.04999527830309,5,0.315,0.322,0.678,0.119,0.024,0.976,0,5,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"330",108,5,15,10,45,665,8,10,0,1,0,0,1,0,340972,15066020,0,1.06678703939729,0.981900110403331,8,0.418,0.322,0.678,0.119,0.024,0.976,0,8,0.39,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"331",151,6,15,7,5,2665,6,9,1,0,0,0,1,0,345171,15066020,0,1.91851724511171,0.969955310395266,9,0.315,0.623,0.376,0.159,0,0.944,0.056,9,0.325,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"332",166,8,15,9,9,2162,1,1,0,1,1,0,0,0,355417,15066020,0,2.11660562432478,0.941993333026964,1,0.366,0.101,0.9,0.065,0.01,0.562,0.429,1,0.455,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"333",193,9,15,28,28,1664,12,11,1,0,0,0,0,0,343819,15066020,0,1.79899649897071,0.973769467203512,12,0.838,0.39,0.61,0.237,0,0.971,0.029,12,0.878,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"334",219,10,15,20,20,2255,36,33,1,0,0,0,0,0,336369,15066020,0,1.01996497894709,0.995336801085845,36,1,0.511,0.489,0.13,0.034,0.933,0.034,36,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"335",233,11,15,23,23,3793,15,15,1,0,0,0,1,0,347462,15066020,0,0.823117182043001,0.963559884086445,15,0.77,0.414,0.586,0.201,0,0.474,0.526,15,0.737,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"336",250,13,15,29,16,1678,42,38,1,0,0,1,0,0,333781,15066020,0,0.680303422328968,1.00305423150043,42,1,0.976,0.024,0.012,0.825,0.142,0.033,42,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"337",251,13,15,16,16,3665,43,40,1,0,0,0,0,0,328355,15066020,0,0.680303422328968,1.01962949991456,43,1,0.976,0.024,0.012,0.825,0.142,0.033,43,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"338",417,14,15,13,13,6479,7,3,1,0,0,0,1,0,345097,15066020,0,1.20978830338778,0.970163300302363,7,0.463,0.132,0.867,0.079,0,1,0,7,0.498,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"339",511,19,15,4,6,3643,4,2,1,0,0,0,1,0,339549,15066020,0,2.30187246518969,0.986015109584904,2,0.236,0.373,0.627,0.22,0,0.976,0.024,2,0.27,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"340",523,20,15,38,38,4059,35,32,1,0,0,0,0,0,342069,15066020,0,0.436897204598173,0.978751200618718,35,0.712,0.993,0.006,0.003,0.105,0.842,0.053,35,0.741,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"341",654,23,15,12,36,6236,37,31,1,0,0,0,0,0,332970,15066020,0,1.40574998192196,1.00549732541804,37,0.421,0.432,0.568,0.17,0.25,0.75,0,37,0.444,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"342",692,25,15,43,43,2229,38,37,1,0,0,1,0,0,302542,15066020,0,0.68552424607676,1.10662468167872,38,1,0.967,0.032,0.016,0.733,0.267,0,38,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"343",797,25,15,26,43,1572,39,36,1,0,0,1,0,0,333623,15066020,0,0.68552424607676,1.00352926640083,39,1,0.967,0.032,0.016,0.733,0.267,0,39,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"344",912,122,15,27,27,2791,14,14,1,0,0,0,0,1,357217,15066020,0,0.461558798962245,0.93724667203533,14,1,0.809,0.191,0.087,0,0.694,0.306,14,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
