"","SECCION","munn.x","edon.x","disloc2015.x","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"1210",1617,41,28,5,14,5,5,5,1141,0.523,0.688433879758771,0.165433879758771,0,0,0
"1211",1618,41,28,5,14,5,5,5,1364,0.523,0.688433879758771,0.165433879758771,0,0,0
"1212",1619,41,28,5,14,5,5,5,2280,0.523,0.688433879758771,0.165433879758771,0,0,0
"1213",1620,41,28,5,15,5,5,5,1964,0.523,0.688433879758771,0.165433879758771,0,0,0
"1214",1621,41,28,5,15,5,5,5,1120,0.523,0.688433879758771,0.165433879758771,0,0,0
"1215",1622,41,28,5,15,5,5,5,1360,0.523,0.688433879758771,0.165433879758771,0,0,0
"1216",1623,41,28,5,15,5,5,5,1040,0.523,0.688433879758771,0.165433879758771,0,0,0
"1217",1624,41,28,5,15,5,5,5,967,0.523,0.688433879758771,0.165433879758771,0,0,0
"1218",1625,41,28,5,15,5,5,5,1401,0.523,0.688433879758771,0.165433879758771,0,0,0
"1219",1626,41,28,5,15,5,5,5,920,0.523,0.688433879758771,0.165433879758771,0,0,0
"1220",1627,41,28,5,15,5,5,5,982,0.523,0.688433879758771,0.165433879758771,0,0,0
"1221",1628,41,28,5,15,5,5,5,725,0.523,0.688433879758771,0.165433879758771,0,0,0
"1222",1629,41,28,5,15,5,5,5,1035,0.523,0.688433879758771,0.165433879758771,0,0,0
"1223",1630,41,28,5,15,5,5,5,432,0.523,0.688433879758771,0.165433879758771,0,0,0
"1224",1631,41,28,5,15,5,5,5,882,0.523,0.688433879758771,0.165433879758771,0,0,0
"1225",1632,41,28,5,15,5,5,5,1495,0.523,0.688433879758771,0.165433879758771,0,0,0
"1226",1633,41,28,4,15,4,4,4,1598,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1227",1634,41,28,4,15,4,4,4,1687,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1228",1635,41,28,4,15,4,4,4,1380,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1229",1636,41,28,4,15,4,4,4,6303,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1230",1637,41,28,4,15,4,4,4,4440,0.602,0.684412074282118,0.0824120742821181,0,0,1
"1231",1638,41,28,4,15,4,4,4,1540,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1232",1639,41,28,4,15,4,4,4,1689,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1233",1640,41,28,4,15,4,4,4,1920,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1234",1641,41,28,4,15,4,4,4,1228,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1235",1642,41,28,5,15,5,5,5,711,0.523,0.688433879758771,0.165433879758771,0,0,0
"1236",1643,41,28,5,15,5,5,5,709,0.523,0.688433879758771,0.165433879758771,0,0,0
"1237",1644,41,28,5,15,5,5,5,587,0.523,0.688433879758771,0.165433879758771,0,0,0
"1238",1645,41,28,5,15,5,5,5,795,0.523,0.688433879758771,0.165433879758771,0,0,0
"1239",1646,41,28,5,15,5,5,5,1609,0.523,0.688433879758771,0.165433879758771,0,0,0
"1240",1647,41,28,5,15,5,5,5,1650,0.523,0.688433879758771,0.165433879758771,0,0,0
"1241",1648,41,28,5,15,5,5,5,2112,0.523,0.688433879758771,0.165433879758771,0,0,0
"1242",1649,41,28,4,15,4,4,4,6118,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1243",1650,41,28,4,15,4,4,4,4228,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1244",1651,41,28,4,15,4,4,4,2237,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1245",1652,41,28,4,15,4,4,4,1642,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1246",1653,41,28,4,15,4,4,4,1101,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1247",1654,41,28,5,15,5,5,5,418,0.523,0.688433879758771,0.165433879758771,0,0,0
"1248",1655,41,28,5,15,5,5,5,931,0.523,0.688433879758771,0.165433879758771,0,0,0
"1249",1656,41,28,5,15,5,5,5,1002,0.523,0.688433879758771,0.165433879758771,0,0,0
"1250",1657,41,28,5,15,5,5,5,983,0.523,0.688433879758771,0.165433879758771,0,0,0
"1251",1658,41,28,4,15,4,4,4,1082,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1252",1659,41,28,4,15,4,4,4,1685,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1253",1660,41,28,4,15,4,4,4,1064,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1254",1661,41,28,4,15,4,4,4,651,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1255",1662,41,28,5,15,5,5,5,1372,0.523,0.688433879758771,0.165433879758771,0,0,0
"1256",1663,41,28,5,15,5,5,5,988,0.523,0.688433879758771,0.165433879758771,0,0,0
"1257",1664,41,28,4,15,4,4,4,3128,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1258",1665,41,28,4,15,4,4,4,1356,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1259",1666,41,28,4,15,4,4,4,4027,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1260",1667,41,28,4,15,4,4,4,5497,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1261",1668,41,28,4,15,4,4,4,1402,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1262",1669,41,28,4,15,4,4,4,3061,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1263",1670,41,28,4,15,4,4,4,1334,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1264",1671,41,28,4,15,4,4,4,1411,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1265",1672,41,28,4,15,4,4,4,904,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1266",1673,41,28,4,16,4,4,4,4212,0.602,0.684412074282118,0.0824120742821181,0,0,1
"1267",1674,41,28,4,15,4,4,4,1092,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1268",1675,41,28,4,15,4,4,4,1320,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1269",1676,41,28,4,15,4,4,4,1250,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1270",1677,41,28,4,15,4,4,4,1071,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1271",1678,41,28,4,15,4,4,4,978,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1272",1679,41,28,4,15,4,4,4,993,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1273",1680,41,28,4,15,4,4,4,2412,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1274",1681,41,28,4,15,4,4,4,6239,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1275",1682,41,28,4,16,4,4,4,9924,0.602,0.684412074282118,0.0824120742821181,0,0,1
"1276",1683,41,28,4,16,4,4,4,5433,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1277",1684,41,28,4,16,4,4,4,2255,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1278",1685,41,28,4,16,4,4,4,1586,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1279",1686,41,28,4,15,4,4,4,3211,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1280",1687,41,28,4,15,4,4,4,1550,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1281",1688,41,28,4,15,4,4,4,1371,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1282",1689,41,28,4,15,4,4,4,2014,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1283",1690,41,28,4,15,4,4,4,1958,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1284",1691,41,28,4,15,4,4,4,1477,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1285",1692,41,28,4,15,4,4,4,1842,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1286",1693,41,28,4,15,4,4,4,1533,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1287",1694,41,28,4,15,4,4,4,3994,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1288",1695,41,28,4,15,4,4,4,1105,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1289",1696,41,28,4,15,4,4,4,1514,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1290",1697,41,28,4,15,4,4,4,1453,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1291",1698,41,28,4,15,4,4,4,3906,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1292",1699,41,28,4,16,4,4,4,1869,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1293",1700,41,28,4,16,4,4,4,1297,0.602,0.684412074282118,0.0824120742821181,0,0,1
"1294",1701,41,28,5,14,5,5,5,1639,0.523,0.688433879758771,0.165433879758771,1,0,0
"1295",1702,41,28,5,14,5,5,5,1216,0.523,0.688433879758771,0.165433879758771,1,0,0
"1296",1703,41,28,5,14,5,5,5,1319,0.523,0.688433879758771,0.165433879758771,1,0,0
"1297",1704,41,28,5,14,5,5,5,1278,0.523,0.688433879758771,0.165433879758771,1,0,0
"1298",1705,41,28,5,14,5,5,5,2146,0.523,0.688433879758771,0.165433879758771,1,0,0
"1299",1706,41,28,5,14,5,5,5,1744,0.523,0.688433879758771,0.165433879758771,1,0,0
"1300",1707,41,28,5,14,5,5,5,1430,0.523,0.688433879758771,0.165433879758771,1,0,0
"1301",1708,41,28,4,14,4,4,4,2054,0.602,0.684412074282118,0.0824120742821181,0,0,1
"1302",1709,41,28,4,16,4,4,4,1152,0.602,0.684412074282118,0.0824120742821181,1,0,0
