"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"2530",603,11,11,11,942,8,16,16,1,0,0,0.855,0.064,0.082,1,0,0
"2531",604,11,11,11,2779,8,16,16,1,0,0,0.855,0.064,0.082,1,0,0
"2532",605,11,11,11,3556,8,16,16,1,0,0,0.855,0.064,0.082,1,0,0
"2533",606,11,11,11,840,8,16,16,1,0,0,0.855,0.064,0.082,1,0,0
"2534",607,11,11,11,736,8,18,16,1,0,0,1,0,0,1,0,0
"2535",608,9,9,9,19342,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2536",609,9,9,9,13454,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2537",610,13,13,13,11893,8,15,17,1,0,0,0.839,0.125,0.036,0.945,0,0.055
"2538",611,9,9,9,6556,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2539",612,13,13,13,7845,8,15,17,1,0,0,0.839,0.125,0.036,0.945,0,0.055
"2540",613,13,13,13,6915,8,15,17,1,0,0,0.839,0.125,0.036,0.945,0,0.055
"2541",614,13,13,13,1967,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2542",615,13,13,13,1282,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2543",616,13,13,13,1607,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2544",617,13,13,13,2024,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2545",618,9,9,9,1072,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2546",619,9,9,9,1187,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2547",620,9,9,9,1064,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2548",627,9,9,9,952,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2549",628,9,9,9,763,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2550",629,13,13,13,815,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2551",630,13,13,13,850,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2552",631,13,13,13,960,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2553",632,13,13,13,958,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2554",633,13,13,13,1724,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2555",634,13,13,13,724,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2556",635,13,13,13,687,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2557",636,9,9,9,813,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2558",637,9,9,9,768,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2559",644,13,13,13,931,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2560",645,13,13,13,956,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2561",646,13,13,13,1547,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2562",647,13,13,13,1257,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2563",648,13,13,13,655,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2564",649,13,13,13,940,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2565",650,13,13,13,576,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2566",651,13,13,13,779,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2567",652,9,9,9,712,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2568",662,9,9,9,708,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2569",663,13,13,13,679,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2570",664,13,13,13,622,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2571",665,13,13,13,499,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2572",666,13,13,13,717,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2573",667,13,13,13,632,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2574",668,13,13,13,852,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2575",669,13,13,13,1515,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2576",670,13,13,13,14,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2577",671,13,13,13,1617,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2578",672,13,13,13,668,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2579",673,13,13,13,631,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2580",674,13,13,13,1215,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2581",683,13,13,13,758,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2582",684,13,13,13,981,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2583",685,13,13,13,593,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2584",686,13,13,13,720,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2585",687,13,13,13,661,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2586",688,13,13,13,1103,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2587",689,13,13,13,2130,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2588",690,13,13,13,964,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2589",691,13,13,13,1040,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2590",692,13,13,13,1397,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2591",693,13,13,13,789,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2592",694,13,13,13,608,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2593",695,13,13,13,1153,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2594",712,13,13,13,529,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2595",713,13,13,13,1260,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2596",714,13,13,13,1579,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2597",715,13,13,13,802,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2598",716,13,13,13,1280,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2599",717,13,13,13,1704,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2600",718,13,13,13,4041,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2601",719,13,13,13,1401,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2602",739,13,13,13,1039,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2603",740,13,13,13,2177,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2604",767,13,13,13,1442,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2605",768,13,13,13,1272,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2606",785,11,11,11,608,8,18,16,1,0,0,1,0,0,1,0,0
"2607",786,11,11,11,542,8,18,16,1,0,0,1,0,0,1,0,0
"2608",787,11,11,11,1316,8,18,16,1,0,0,1,0,0,1,0,0
"2609",788,13,13,13,1489,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2610",789,13,13,13,1145,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2611",790,13,13,13,1218,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2612",791,11,11,11,718,8,18,16,1,0,0,1,0,0,1,0,0
"2613",792,11,11,11,1141,8,18,16,1,0,0,1,0,0,1,0,0
"2614",793,11,11,11,909,8,18,16,1,0,0,1,0,0,1,0,0
"2615",794,11,11,11,549,8,18,16,1,0,0,1,0,0,1,0,0
"2616",811,11,11,11,331,8,18,16,1,0,0,1,0,0,1,0,0
"2617",812,11,11,11,578,8,18,16,1,0,0,1,0,0,1,0,0
"2618",813,11,11,11,742,8,18,16,1,0,0,1,0,0,1,0,0
"2619",814,11,11,11,793,8,18,16,1,0,0,1,0,0,1,0,0
"2620",815,11,11,11,493,8,18,16,1,0,0,1,0,0,1,0,0
"2621",816,11,11,11,608,8,18,16,1,0,0,1,0,0,1,0,0
"2622",848,13,13,13,2738,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2623",849,13,13,13,7386,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2624",850,13,13,13,1307,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2625",851,13,13,13,683,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2626",852,13,13,13,7955,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2627",853,13,13,13,817,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2628",854,13,13,13,865,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2629",855,13,13,13,3194,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2630",856,13,13,13,445,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2631",857,10,10,10,1003,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2632",858,10,10,10,1252,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2633",859,10,10,10,678,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2634",860,10,10,10,930,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2635",861,10,10,10,499,8,18,18,1,0,0,1,0,0,0.93,0.052,0.017
"2636",862,10,10,10,1717,8,18,18,1,0,0,1,0,0,0.93,0.052,0.017
"2637",863,10,10,10,886,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2638",864,10,10,10,688,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2639",865,10,10,10,1347,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2640",866,10,10,10,760,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2641",867,10,10,10,1315,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2642",868,10,10,10,974,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2643",869,10,10,10,1594,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2644",870,10,10,10,1503,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2645",871,10,10,10,1689,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2646",872,10,10,10,2252,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2647",873,10,10,10,1650,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2648",874,10,10,10,1582,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2649",875,10,10,10,1758,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2650",876,10,10,10,1772,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2651",877,10,10,10,2078,8,16,18,0,0,1,0.855,0.064,0.082,0.93,0.052,0.017
"2652",878,10,10,10,1716,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2653",879,10,10,10,5127,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2654",880,10,10,10,1993,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2655",881,10,10,10,4255,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2656",882,10,10,10,5169,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2657",883,10,10,10,5072,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2658",884,10,10,10,6980,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"2659",886,9,9,9,324,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"2660",887,9,9,9,169,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"2661",888,9,9,9,96,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"2662",889,9,9,9,1093,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2663",890,9,9,9,708,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"2664",891,9,9,9,487,8,15,12,0,0,1,0.839,0.125,0.036,0.909,0.071,0.02
"2665",892,9,9,9,129,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"2666",895,9,9,9,16439,8,15,12,0,0,1,0.839,0.125,0.036,0.909,0.071,0.02
"2667",900,10,10,10,559,8,16,18,0,0,1,0.855,0.064,0.082,0.93,0.052,0.017
"2668",908,13,13,13,472,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2669",909,13,13,13,1035,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2670",910,13,13,13,709,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2671",2844,9,9,9,6065,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2672",2845,9,9,9,1081,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2673",2846,9,9,9,664,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2674",2847,9,9,9,1206,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2675",2848,9,9,9,5341,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2676",2849,9,9,9,1942,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2677",2850,9,9,9,1141,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2678",2851,9,9,9,976,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2679",2852,9,9,9,943,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2680",2853,9,9,9,1178,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2681",2854,9,9,9,1130,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2682",2855,9,9,9,1295,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2683",2856,9,9,9,1175,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2684",2857,9,9,9,979,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2685",2858,9,9,9,2535,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2686",2859,9,9,9,1469,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2687",2860,9,9,9,1321,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2688",2861,9,9,9,806,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2689",2862,9,9,9,1299,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2690",2863,9,9,9,572,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2691",2864,9,9,9,1096,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2692",2865,9,9,9,1169,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2693",2866,9,9,9,778,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2694",2867,9,9,9,1223,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2695",2868,9,9,9,1206,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2696",2869,9,9,9,1343,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2697",2870,9,9,9,1363,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2698",2871,9,9,9,1242,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2699",2872,9,9,9,1141,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2700",2873,9,9,9,1143,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2701",2874,9,9,9,1228,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2702",2875,9,9,9,1249,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2703",2876,9,9,9,1101,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2704",2877,9,9,9,1156,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2705",2878,9,9,9,1050,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2706",2879,9,9,9,837,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2707",2880,9,9,9,1199,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2708",2881,9,9,9,770,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2709",2882,9,9,9,1198,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2710",2883,9,9,9,1178,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2711",2884,9,9,9,1104,8,15,12,1,0,0,0.839,0.125,0.036,0.909,0.071,0.02
"2712",2885,9,9,9,1100,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2713",2886,9,9,9,995,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2714",2887,9,9,9,988,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2715",2888,9,9,9,1083,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2716",2889,9,9,9,954,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2717",2890,9,9,9,1033,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2718",2891,9,9,9,1042,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2719",2892,9,9,9,1155,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2720",2893,9,9,9,1219,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2721",2894,9,9,9,1117,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2722",2895,13,13,13,1254,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2723",2896,13,13,13,1324,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2724",2897,13,13,13,910,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2725",2898,13,13,13,1305,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2726",2899,13,13,13,1295,8,18,17,1,0,0,1,0,0,0.945,0,0.055
"2727",2900,9,9,9,1244,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2728",2901,9,9,9,1088,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2729",2902,9,9,9,1214,8,18,12,1,0,0,1,0,0,0.909,0.071,0.02
"2730",3216,13,13,13,NA,8,16,17,0,0,1,0.855,0.064,0.082,0.945,0,0.055
"2731",3217,13,13,13,NA,8,16,17,0,0,1,0.855,0.064,0.082,0.945,0,0.055
"2732",3219,13,13,13,NA,8,16,17,0,0,1,0.855,0.064,0.082,0.945,0,0.055
"2733",3220,13,13,13,NA,8,16,17,0,0,1,0.855,0.064,0.082,0.945,0,0.055
"2734",3221,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2735",3222,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2736",3223,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2737",3224,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2738",3225,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2739",3226,13,13,13,NA,8,16,17,0,0,1,0.855,0.064,0.082,0.945,0,0.055
"2740",3227,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2741",3228,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2742",3229,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2743",3230,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2744",3231,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2745",3232,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2746",3233,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2747",3234,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2748",3235,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2749",3236,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2750",3237,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2751",3238,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2752",3239,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2753",3240,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2754",3241,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2755",3242,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2756",3243,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2757",3244,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2758",3245,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2759",3246,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2760",3247,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2761",3248,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2762",3249,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2763",3250,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2764",3251,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2765",3252,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2766",3253,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2767",3254,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2768",3255,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2769",3256,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2770",3257,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2771",3258,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2772",3259,13,13,13,NA,8,16,17,0,0,1,0.855,0.064,0.082,0.945,0,0.055
"2773",3260,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2774",3261,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2775",3262,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2776",3263,13,13,13,NA,8,16,17,1,0,0,0.855,0.064,0.082,0.945,0,0.055
"2777",102,6,6,6,1583,8,21,22,0,0,1,0.113,0.84,0.047,0.086,0.856,0.058
"2778",103,6,6,6,1143,8,21,22,0,0,1,0.113,0.84,0.047,0.086,0.856,0.058
"2779",104,6,6,6,577,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2780",105,6,6,6,620,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2781",106,6,6,6,1445,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2782",107,6,6,6,631,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2783",108,6,6,6,788,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2784",109,6,6,6,522,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2785",110,6,6,6,1268,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2786",111,6,6,6,1578,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2787",112,6,6,6,812,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2788",113,6,6,6,2466,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2789",114,6,6,6,2875,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2790",115,6,6,6,1319,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2791",116,6,6,6,2408,8,21,22,0,0,1,0.113,0.84,0.047,0.086,0.856,0.058
"2792",117,6,6,6,1426,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2793",118,6,6,6,638,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2794",119,6,6,6,1546,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2795",120,6,6,6,1071,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2796",121,6,6,6,1456,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2797",122,6,6,6,1399,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2798",123,6,6,6,1221,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2799",124,6,6,6,909,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2800",125,6,6,6,1223,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2801",126,6,6,6,1131,8,21,22,0,1,0,0.113,0.84,0.047,0.086,0.856,0.058
"2802",127,5,4,4,241,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2803",128,5,4,4,879,8,14,13,0,0,1,0.11,0.766,0.124,0.146,0.715,0.138
"2804",129,5,4,4,2065,8,14,13,0,0,1,0.11,0.766,0.124,0.146,0.715,0.138
"2805",130,5,4,4,2574,8,14,13,0,0,1,0.11,0.766,0.124,0.146,0.715,0.138
"2806",131,5,4,4,1120,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2807",132,5,4,4,2095,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2808",133,5,4,4,2171,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2809",134,5,4,4,863,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2810",135,5,4,4,1938,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2811",136,5,4,4,2016,8,14,13,1,0,0,0.11,0.766,0.124,0.146,0.715,0.138
"2812",137,5,4,4,3248,8,14,13,0,0,1,0.11,0.766,0.124,0.146,0.715,0.138
"2813",138,5,4,4,777,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2814",139,5,4,4,643,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2815",140,5,4,4,226,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2816",141,5,4,4,904,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2817",142,5,4,4,782,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2818",143,5,4,4,367,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2819",144,5,4,4,1344,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2820",145,5,4,4,935,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
"2821",146,5,4,4,1656,8,14,13,0,1,0,0.11,0.766,0.124,0.146,0.715,0.138
