"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
242,7,17,2,1,3392,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
243,7,17,2,1,3623,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
244,7,17,2,3,1612,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
245,7,17,1,3,4078,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
246,7,17,1,3,932,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
247,7,17,1,3,2914,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
248,7,17,1,3,2879,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
249,7,17,1,3,3036,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
250,7,17,1,3,1678,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
251,7,17,1,2,3665,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
252,7,17,1,2,3261,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
253,7,17,1,2,3590,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
254,7,17,1,2,3911,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
255,7,17,1,2,4028,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
256,7,17,3,2,4135,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
257,7,17,3,2,4610,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
258,7,17,3,2,7145,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
259,7,17,3,2,1437,9,10,1,0,0,1,0,0,13,0.129,1,0,0,1,0,0,13,0.174
260,7,17,3,2,1726,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
261,7,17,3,2,5464,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
262,7,17,1,2,9188,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
263,7,17,1,2,5420,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
264,7,17,1,2,2729,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
265,7,17,1,2,1437,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
266,7,17,1,3,956,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
267,7,17,1,3,1609,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
268,7,17,1,3,1367,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
269,7,17,1,3,864,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
270,7,17,1,3,3340,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
271,7,17,2,3,5335,10,9,1,0,0,1,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
272,7,17,2,1,14607,10,9,0,0,1,0,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
273,7,17,2,3,3940,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
274,7,17,2,3,5088,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
275,7,17,2,3,3829,10,9,1,0,0,1,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
276,7,17,2,3,7444,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
277,7,17,2,3,2988,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
278,7,17,1,3,5452,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
279,7,17,1,3,1591,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
280,7,17,1,3,5643,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
281,7,17,1,2,8317,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
282,7,17,3,2,4221,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
283,7,17,3,2,4907,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
284,7,17,3,2,1244,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
285,7,17,3,2,1603,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
286,7,17,3,2,960,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
287,7,17,3,2,5255,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
288,7,17,3,2,7297,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
289,7,17,1,2,4532,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
290,7,17,1,2,3373,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
291,7,17,1,2,1520,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
292,7,17,1,3,1568,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
293,7,17,1,3,785,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
294,7,17,2,3,4460,10,9,1,0,0,1,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
295,7,17,2,3,5346,10,9,1,0,0,1,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
296,7,17,2,3,2556,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
297,7,17,2,3,3101,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
298,7,17,2,3,3349,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
299,7,17,2,3,3273,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
300,7,17,2,3,3215,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
301,7,17,2,3,4155,10,9,1,0,0,0,0,0,4,0.318,0.98,0,0.02,0.947,0.053,0,4,0.409
302,7,17,1,3,5779,8,8,1,0,0,0,1,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
303,7,17,1,3,1587,8,8,1,0,0,1,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
304,7,17,1,3,1360,8,8,1,0,0,0,0,0,2,0.345,0.98,0,0.02,0.947,0.053,0,2,0.326
305,7,17,3,2,1622,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
306,7,17,3,2,2160,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
307,7,17,3,2,3906,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
308,7,17,3,2,1504,9,10,1,0,0,0,0,0,13,0.129,1,0,0,1,0,0,13,0.174
