"seccion","munn","edon","disloc2018","disloc1996","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
205,9,15,28,28,1186,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
206,9,15,28,28,1598,12,11,0,0,1,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
207,9,15,28,28,2496,12,11,0,0,1,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
208,9,15,28,28,2049,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
209,9,15,28,28,2224,12,11,0,0,1,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
210,9,15,28,28,2442,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
211,9,15,28,28,1880,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
212,9,15,28,28,3487,12,11,0,0,1,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
213,9,15,28,28,2215,12,11,0,1,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
214,9,15,28,28,2129,12,11,0,1,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
215,9,15,28,28,2857,12,11,0,0,1,0,0,1,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
216,9,15,28,28,1889,12,11,0,1,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
217,9,15,28,28,2567,12,11,1,0,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
218,9,15,28,28,2722,12,11,0,0,1,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
219,10,15,20,20,2255,36,33,1,0,0,0,0,0,36,1,0.588,0.263,0.149,0.034,0.933,0.034,36,1
