"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
1650,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1650,102,7,"cps",1,9,9,9,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174,15,0.185
1651,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1651,102,7,"cps",1,9,9,9,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174,15,0.185
1652,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1652,102,7,"cps",1,9,9,9,1,13,NA,15,15,13,24,13,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.282,16,0.379
1653,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1653,102,7,"cps",1,9,9,9,1,13,NA,15,15,13,24,13,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.282,16,0.379
1654,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1654,102,7,"cps",1,9,9,9,1,13,NA,15,15,13,24,13,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.282,16,0.379
1655,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1655,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1656,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1656,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1657,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1657,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1658,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1658,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1659,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1659,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1660,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1660,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1661,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1661,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1662,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1662,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1663,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1663,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1664,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1664,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1665,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1665,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1666,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1666,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1667,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1667,102,7,"cps",1,9,9,9,1,13,NA,14,14,13,24,13,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.282,16,0.379
1668,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1668,102,7,"cps",1,9,9,9,1,13,NA,15,15,13,24,13,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.282,16,0.379
1669,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1669,102,7,"cps",1,9,9,9,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174,15,0.185
1670,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1670,102,7,"cps",1,9,9,9,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174,15,0.185
1671,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1671,102,7,"cps",1,9,9,9,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174,15,0.185
1672,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1672,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1673,102,7,"cps",1,9,6,9,1,2,"Tuxtla Gutiérrez","0",1673,102,7,"cps",1,9,6,9,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1674,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1674,102,7,"cps",1,9,9,9,1,9,NA,14,14,9,24,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1675,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1675,102,7,"cps",1,9,9,9,1,9,NA,14,14,9,24,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1676,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1676,102,7,"cps",1,9,9,9,1,9,NA,14,14,9,24,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1677,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1677,102,7,"cps",1,9,9,9,1,9,NA,14,14,9,24,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1678,102,7,"cps",1,9,9,9,1,2,"Tuxtla Gutiérrez","0",1678,102,7,"cps",1,9,9,9,1,9,NA,14,14,9,24,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1679,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1679,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,24,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1680,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1680,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,24,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1681,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1681,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,16,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1682,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1682,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1683,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1683,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1684,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1684,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1685,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1685,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1686,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1686,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1687,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1687,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1688,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1688,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1689,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1689,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1690,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1690,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1691,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1691,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,16,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1692,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1692,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,16,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1693,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1693,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,16,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1694,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1694,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1695,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1695,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1696,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1696,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1697,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1697,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1698,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1698,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1699,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1699,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1700,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1700,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1701,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1701,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1702,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1702,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1703,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1703,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1704,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1704,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1705,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1705,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1706,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1706,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1707,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1707,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1708,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1708,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1709,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1709,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1710,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1710,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1711,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1711,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1712,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1712,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1713,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1713,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1714,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1714,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1715,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1715,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1716,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1716,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1717,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1717,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1718,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1718,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1719,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1719,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1720,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1720,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1721,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1721,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,16,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1722,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1722,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1723,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1723,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1724,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1724,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1725,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1725,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1726,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1726,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1727,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1727,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1728,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1728,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1729,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1729,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1730,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1730,102,7,"cps",1,9,9,6,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1731,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1731,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1732,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1732,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1733,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1733,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1734,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1734,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1735,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1735,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1736,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1736,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1737,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1737,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1738,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1738,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1739,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1739,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174,15,0.185
1740,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1740,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1741,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1741,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1742,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1742,102,7,"cps",1,9,6,6,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1743,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1743,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1744,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1744,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1745,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1745,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1746,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1746,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1747,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1747,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1748,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1748,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1749,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1749,102,7,"cps",1,9,6,6,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174,15,0.185
1750,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1750,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1751,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1751,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444,14,0.434
1752,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1752,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1753,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1753,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444,14,0.434
1754,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1754,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282,16,0.379
1755,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1755,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1756,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1756,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1757,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1757,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1758,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1758,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1759,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1759,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1760,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1760,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1761,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1761,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1762,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1762,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1763,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1763,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1764,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1764,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1765,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1765,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1766,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1766,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1767,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1767,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1768,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1768,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1769,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1769,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1770,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1770,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1771,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1771,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629,6,0.716
