"seccion","edon.x","edo","munn.x","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2015","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","prd_cnv1","pan_clv2","prd_clv2","esc1_panCLV1","esc1_prdCNV1","esc2_panCLV2","esc2_prdCLV2","E1","dsiE1_E3"
1491,24,"san",41,5,4,7,7,13,13,1481,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1492,24,"san",41,5,4,7,7,13,13,1482,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1493,24,"san",41,5,4,7,7,13,13,1483,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1494,24,"san",41,5,4,7,7,13,13,1484,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1495,24,"san",41,5,4,7,7,13,13,1485,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1496,24,"san",42,7,4,4,4,13,13,1486,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1497,24,"san",42,7,4,4,4,13,13,1487,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1498,24,"san",42,7,4,4,4,13,13,1488,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1499,24,"san",42,7,4,4,4,13,13,1489,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1500,24,"san",42,7,4,4,4,13,13,1490,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1501,24,"san",42,7,4,4,4,13,13,1491,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1502,24,"san",42,7,4,4,4,13,13,1492,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1503,24,"san",42,7,4,4,4,13,13,1493,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1504,24,"san",42,7,4,4,4,13,13,1494,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1505,24,"san",42,7,4,4,4,13,13,1495,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1506,24,"san",42,7,4,4,4,13,13,1496,24,42,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1507,24,"san",43,3,2,2,2,3,3,1497,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1508,24,"san",43,3,2,2,2,3,3,1498,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1509,24,"san",43,3,2,2,2,3,3,1499,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1510,24,"san",43,3,2,2,2,3,3,1500,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1511,24,"san",43,3,2,2,2,3,3,1501,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1512,24,"san",43,3,2,2,2,3,3,1502,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1513,24,"san",43,3,2,2,2,3,3,1503,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1514,24,"san",43,3,2,2,2,3,3,1504,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1515,24,"san",43,3,2,2,2,3,3,1505,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1516,24,"san",43,3,2,2,2,3,3,1506,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1517,24,"san",43,3,2,2,2,3,3,1507,24,43,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1520,24,"san",44,2,1,1,1,1,1,1508,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1521,24,"san",44,2,1,1,1,1,1,1509,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1522,24,"san",44,2,1,1,1,1,1,1510,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1523,24,"san",44,2,1,1,1,1,1,1511,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1524,24,"san",44,2,1,1,1,1,1,1512,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1525,24,"san",44,2,1,1,1,1,1,1513,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1526,24,"san",44,2,1,1,1,1,1,1514,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1527,24,"san",44,2,1,1,1,1,1,1515,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1528,24,"san",44,2,1,1,1,1,1,1516,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1529,24,"san",44,2,1,1,1,1,1,1517,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1530,24,"san",44,2,1,1,1,1,1,1518,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1531,24,"san",44,2,1,1,1,1,1,1519,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1532,24,"san",44,2,1,1,1,1,1,1520,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1533,24,"san",44,2,1,1,1,1,1,1521,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1534,24,"san",44,2,1,1,1,1,1,1522,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1535,24,"san",44,2,1,1,1,1,1,1523,24,44,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1536,24,"san",45,2,1,1,1,1,2,1524,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1537,24,"san",45,2,1,1,1,1,2,1525,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1538,24,"san",45,2,1,1,1,1,2,1526,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1539,24,"san",45,2,1,1,1,1,2,1527,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1540,24,"san",45,2,1,1,1,1,2,1528,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1541,24,"san",45,2,1,1,1,1,2,1529,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1542,24,"san",45,2,1,1,1,1,2,1530,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1543,24,"san",45,2,1,1,1,1,2,1531,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1544,24,"san",45,2,1,1,1,1,2,1532,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1545,24,"san",45,2,1,1,1,1,2,1533,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1546,24,"san",45,2,1,1,1,1,2,1534,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1547,24,"san",45,2,1,1,1,1,2,1535,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1548,24,"san",45,2,1,1,1,1,2,1536,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1549,24,"san",45,2,1,1,1,1,2,1537,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1550,24,"san",45,2,1,1,1,1,2,1538,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1551,24,"san",45,2,1,1,1,1,2,1539,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1552,24,"san",45,2,1,1,1,1,2,1540,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1553,24,"san",45,2,1,1,1,1,2,1541,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1554,24,"san",45,2,1,1,1,1,2,1542,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1555,24,"san",45,2,1,1,1,1,2,1543,24,45,4,1,5,1,4,1,5,0,1,1,0,3,0.891
1556,24,"san",46,2,1,3,3,3,2,1544,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1557,24,"san",46,2,1,3,3,3,2,1545,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1558,24,"san",46,2,1,3,3,3,2,1546,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1559,24,"san",46,2,1,3,3,3,2,1547,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1560,24,"san",46,2,1,3,3,3,2,1548,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1561,24,"san",46,2,1,3,3,3,2,1549,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1562,24,"san",46,2,1,3,3,3,2,1550,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1563,24,"san",46,2,1,3,3,3,2,1551,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1564,24,"san",46,2,1,3,3,3,2,1552,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1565,24,"san",46,2,1,3,3,3,2,1553,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1566,24,"san",46,2,1,3,3,3,2,1554,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1567,24,"san",46,2,1,3,3,3,2,1555,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1568,24,"san",46,2,1,3,3,3,2,1556,24,46,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1569,24,"san",47,3,2,2,2,3,3,1557,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1570,24,"san",47,3,2,2,2,3,3,1558,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1571,24,"san",47,3,2,2,2,3,3,1559,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1572,24,"san",47,3,2,2,2,3,3,1560,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1573,24,"san",47,3,2,2,2,3,3,1561,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1574,24,"san",47,3,2,2,2,3,3,1562,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1575,24,"san",47,3,2,2,2,3,3,1563,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1576,24,"san",47,3,2,2,2,3,3,1564,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1577,24,"san",47,3,2,2,2,3,3,1565,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1578,24,"san",47,3,2,2,2,3,3,1566,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1579,24,"san",47,3,2,2,2,3,3,1567,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1580,24,"san",47,3,2,2,2,3,3,1568,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1581,24,"san",47,3,2,2,2,3,3,1569,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1582,24,"san",47,3,2,2,2,3,3,1570,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1583,24,"san",47,3,2,2,2,3,3,1571,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1584,24,"san",47,3,2,2,2,3,3,1572,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1585,24,"san",47,3,2,2,2,3,3,1573,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1586,24,"san",47,3,2,2,2,3,3,1574,24,47,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1587,24,"san",48,2,1,1,1,1,1,1575,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1588,24,"san",48,2,1,1,1,1,1,1576,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1589,24,"san",48,2,1,1,1,1,1,1577,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1590,24,"san",48,2,1,1,1,1,1,1578,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1591,24,"san",48,2,1,1,1,1,1,1579,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1592,24,"san",48,2,1,1,1,1,1,1580,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1593,24,"san",48,2,1,1,1,1,1,1581,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1594,24,"san",48,2,1,1,1,1,1,1582,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1595,24,"san",48,2,1,1,1,1,1,1583,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1596,24,"san",48,2,1,1,1,1,1,1584,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1597,24,"san",48,2,1,1,1,1,1,1585,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1598,24,"san",48,2,1,1,1,1,1,1586,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1599,24,"san",48,2,1,1,1,1,1,1587,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1600,24,"san",48,2,1,1,1,1,1,1588,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1601,24,"san",48,2,1,1,1,1,1,1589,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1602,24,"san",48,2,1,1,1,1,1,1590,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1603,24,"san",48,2,1,1,1,1,1,1591,24,48,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1604,24,"san",49,2,1,1,1,1,1,1592,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1605,24,"san",49,2,1,1,1,1,1,1593,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1606,24,"san",49,2,1,1,1,1,1,1594,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1607,24,"san",49,2,1,1,1,1,1,1595,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1608,24,"san",49,2,1,1,1,1,1,1596,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1609,24,"san",49,2,1,1,1,1,1,1597,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1610,24,"san",49,2,1,1,1,1,1,1598,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1611,24,"san",49,2,1,1,1,1,1,1599,24,49,3,1,5,1,3,1,5,0,1,1,0,3,0.891
1612,24,"san",50,2,1,1,1,4,4,1600,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1613,24,"san",50,2,1,1,1,4,4,1601,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1614,24,"san",50,2,1,1,1,4,4,1602,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1615,24,"san",50,2,1,1,1,4,4,1603,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1616,24,"san",50,2,1,1,1,4,4,1604,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1617,24,"san",50,2,1,1,1,4,4,1605,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1618,24,"san",50,2,1,1,1,4,4,1606,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1619,24,"san",50,2,1,1,1,4,4,1607,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1620,24,"san",50,2,1,1,1,4,4,1608,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1621,24,"san",50,2,1,1,1,4,4,1609,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1622,24,"san",50,2,1,1,1,4,4,1610,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1623,24,"san",50,2,1,1,1,4,4,1611,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1624,24,"san",50,2,1,1,1,4,4,1612,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1625,24,"san",50,2,1,1,1,4,4,1613,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1626,24,"san",50,2,1,1,1,4,4,1614,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1627,24,"san",50,2,1,1,1,4,4,1615,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1628,24,"san",50,2,1,1,1,4,4,1616,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1629,24,"san",50,2,1,1,1,4,4,1617,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1630,24,"san",50,2,1,1,1,4,4,1618,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1631,24,"san",50,2,1,1,1,4,4,1619,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1632,24,"san",50,2,1,1,1,4,4,1620,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1633,24,"san",50,2,1,1,1,4,4,1621,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1634,24,"san",50,2,1,1,1,4,4,1622,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1635,24,"san",50,2,1,1,1,4,4,1623,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1637,24,"san",50,2,1,1,1,4,4,1624,24,50,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1638,24,"san",51,3,2,2,2,3,3,1625,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1639,24,"san",51,3,2,2,2,3,3,1626,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1640,24,"san",51,3,2,2,2,3,3,1627,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1641,24,"san",51,3,2,2,2,3,3,1628,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1642,24,"san",51,3,2,2,2,3,3,1629,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1643,24,"san",51,3,2,2,2,3,3,1630,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1644,24,"san",51,3,2,2,2,3,3,1631,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1645,24,"san",51,3,2,2,2,3,3,1632,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1646,24,"san",51,3,2,2,2,3,3,1633,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1647,24,"san",51,3,2,2,2,3,3,1634,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1648,24,"san",51,3,2,2,2,3,3,1635,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1649,24,"san",51,3,2,2,2,3,3,1636,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1650,24,"san",51,3,2,2,2,3,3,1637,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1651,24,"san",51,3,2,2,2,3,3,1638,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1652,24,"san",51,3,2,2,2,3,3,1639,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1653,24,"san",51,3,2,2,2,3,3,1640,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1654,24,"san",51,3,2,2,2,3,3,1641,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1655,24,"san",51,3,2,2,2,3,3,1642,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1656,24,"san",51,3,2,2,2,3,3,1643,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1657,24,"san",51,3,2,2,2,3,3,1644,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1658,24,"san",51,3,2,2,2,3,3,1645,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1659,24,"san",51,3,2,2,2,3,3,1646,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1660,24,"san",51,3,2,2,2,3,3,1647,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1661,24,"san",51,3,2,2,2,3,3,1648,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1662,24,"san",51,3,2,2,2,3,3,1649,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1663,24,"san",51,3,2,2,2,3,3,1650,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1664,24,"san",51,3,2,2,2,3,3,1651,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1665,24,"san",51,3,2,2,2,3,3,1652,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1666,24,"san",51,3,2,2,2,3,3,1653,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1667,24,"san",51,3,2,2,2,3,3,1654,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1668,24,"san",51,3,2,2,2,3,3,1655,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1669,24,"san",51,3,2,2,2,3,3,1656,24,51,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1670,24,"san",52,2,2,3,3,3,2,1657,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1671,24,"san",52,2,2,3,3,3,2,1658,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1672,24,"san",52,2,2,3,3,3,2,1659,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1673,24,"san",52,2,2,3,3,3,2,1660,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1674,24,"san",52,2,2,3,3,3,2,1661,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1675,24,"san",52,2,2,3,3,3,2,1662,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1676,24,"san",52,2,2,3,3,3,2,1663,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1677,24,"san",52,2,2,3,3,3,2,1664,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1678,24,"san",52,2,2,3,3,3,2,1665,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1679,24,"san",52,2,2,3,3,3,2,1666,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1680,24,"san",52,2,2,3,3,3,2,1667,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1681,24,"san",52,2,2,3,3,3,2,1668,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1682,24,"san",52,2,2,3,3,3,2,1669,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1683,24,"san",52,2,2,3,3,3,2,1670,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1684,24,"san",52,2,2,3,3,3,2,1671,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1685,24,"san",52,2,2,3,3,3,2,1672,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1686,24,"san",52,2,2,3,3,3,2,1673,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1687,24,"san",52,2,2,3,3,3,2,1674,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1688,24,"san",52,2,2,3,3,3,2,1675,24,52,4,14,2,14,4,14,2,0,1,1,0,1,0.445
1689,24,"san",53,4,3,3,3,10,2,1676,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1690,24,"san",53,4,3,3,3,10,2,1677,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1691,24,"san",53,4,3,3,3,10,2,1678,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1692,24,"san",53,4,3,3,3,10,2,1679,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1693,24,"san",53,4,3,3,3,10,2,1680,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1694,24,"san",53,4,3,3,3,10,2,1681,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1695,24,"san",53,4,3,3,3,10,2,1682,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1696,24,"san",53,4,3,3,3,10,2,1683,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1697,24,"san",53,4,3,3,3,10,2,1684,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1698,24,"san",53,4,3,3,3,10,2,1685,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1699,24,"san",53,4,3,3,3,10,2,1686,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1700,24,"san",53,4,3,3,3,10,2,1687,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1701,24,"san",53,4,3,3,3,10,2,1688,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1702,24,"san",53,4,3,3,3,10,2,1689,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1703,24,"san",53,4,3,3,3,10,2,1690,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1704,24,"san",53,4,3,3,3,10,2,1691,24,53,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1705,24,"san",54,7,7,7,7,14,14,1692,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1706,24,"san",54,7,7,7,7,14,14,1693,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1707,24,"san",54,7,7,7,7,14,14,1694,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1708,24,"san",54,7,7,7,7,14,14,1695,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1709,24,"san",54,7,7,7,7,14,14,1696,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1710,24,"san",54,7,7,7,7,14,14,1697,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1711,24,"san",54,7,7,7,7,14,14,1698,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1712,24,"san",54,7,7,7,7,14,14,1699,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1713,24,"san",54,7,7,7,7,14,14,1700,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1714,24,"san",54,7,7,7,7,14,14,1701,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1715,24,"san",54,7,7,7,7,14,14,1702,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1716,24,"san",54,7,7,7,7,14,14,1703,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1717,24,"san",54,7,7,7,7,14,14,1704,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1718,24,"san",54,7,7,7,7,14,14,1705,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1719,24,"san",54,7,7,7,7,14,14,1706,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1720,24,"san",54,7,7,7,7,14,14,1707,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1721,24,"san",54,7,7,7,7,14,14,1708,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1722,24,"san",54,7,7,7,7,14,14,1709,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1723,24,"san",54,7,7,7,7,14,14,1710,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1724,24,"san",54,7,7,7,7,14,14,1711,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1725,24,"san",54,7,7,7,7,14,14,1712,24,54,6,12,4,12,6,12,4,0,1,1,0,5,0.273
1726,24,"san",55,7,7,7,7,14,14,1713,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1727,24,"san",55,7,7,7,7,14,14,1714,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1728,24,"san",55,7,7,7,7,14,14,1715,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1729,24,"san",55,7,7,7,7,14,14,1716,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1730,24,"san",55,7,7,7,7,14,14,1717,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1731,24,"san",55,7,7,7,7,14,14,1718,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1732,24,"san",55,7,7,7,7,14,14,1719,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1733,24,"san",55,7,7,7,7,14,14,1720,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1734,24,"san",55,7,7,7,7,14,14,1721,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
1735,24,"san",55,7,7,7,7,14,14,1722,24,55,8,12,4,12,8,12,4,0,1,1,0,5,0.273
