"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2015","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv1","pan_cnv1","pes_clv1","prd_clv1","pri_clv1","pvem_clv1","mc_clv2","pan_cnv2","pes_clv2","prd_cnv2","pri_clv2","pvem_clv2","esc1_morCLV1","esc1_panCNV1","esc1_pesCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_pvemCLV1","esc2_mcCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCNV2","esc2_priCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
1701,41,19,"nl",6,2,12,7,"paras",22,21,1661,19,41,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1702,41,19,"nl",6,2,12,7,"paras",22,21,1662,19,41,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1703,42,19,"nl",6,2,12,12,"pesqueria",22,23,1663,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1704,42,19,"nl",6,2,12,12,"pesqueria",22,23,1664,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1705,42,19,"nl",6,2,12,12,"pesqueria",22,23,1665,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1706,42,19,"nl",6,2,12,12,"pesqueria",22,23,1666,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1707,42,19,"nl",6,2,12,12,"pesqueria",22,23,1667,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1708,42,19,"nl",6,2,12,12,"pesqueria",22,23,1668,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1709,42,19,"nl",6,2,12,12,"pesqueria",22,23,1669,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1710,42,19,"nl",6,2,12,12,"pesqueria",22,23,1670,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1711,42,19,"nl",6,2,12,12,"pesqueria",22,23,1671,19,42,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.432,0.293,25,0.724
1712,43,19,"nl",6,2,12,9,"los ramones",22,23,1672,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1713,43,19,"nl",6,2,12,9,"los ramones",22,23,1673,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1714,43,19,"nl",6,2,12,9,"los ramones",22,23,1674,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1715,43,19,"nl",6,2,12,9,"los ramones",22,23,1675,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1716,43,19,"nl",6,2,12,9,"los ramones",22,23,1676,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1717,43,19,"nl",6,2,12,9,"los ramones",22,23,1677,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1718,43,19,"nl",6,2,12,9,"los ramones",22,23,1678,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1719,43,19,"nl",6,2,12,9,"los ramones",22,23,1679,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1720,43,19,"nl",6,2,12,9,"los ramones",22,23,1680,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1721,43,19,"nl",6,2,12,9,"los ramones",22,23,1681,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1722,43,19,"nl",6,2,12,9,"los ramones",22,23,1682,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1723,43,19,"nl",6,2,12,9,"los ramones",22,23,1683,19,43,2,5,5,5,5,5,5,5,2,5,3,5,2,5,5,0,0,0,0,0,1,1,0,1,0,1,1,22,0.431,0.293,25,0.724
1724,44,19,"nl",11,9,9,9,"rayones",25,26,1684,19,44,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,1,1,1,1,1,1,1,1,1,0,1,1,26,0.645,0.694,4,0.537
1725,44,19,"nl",11,9,9,9,"rayones",25,26,1685,19,44,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,1,1,1,1,1,1,1,1,1,0,1,1,26,0.645,0.694,4,0.537
1726,44,19,"nl",11,9,9,9,"rayones",25,26,1686,19,44,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,1,1,1,1,1,1,1,1,1,0,1,1,26,0.645,0.694,4,0.537
1727,44,19,"nl",11,9,9,9,"rayones",25,26,1687,19,44,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,1,1,1,1,1,1,1,1,1,0,1,1,26,0.645,0.694,4,0.537
1728,44,19,"nl",11,9,9,9,"rayones",25,26,1688,19,44,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,1,1,1,1,1,1,1,1,1,0,1,1,26,0.645,0.694,4,0.537
1730,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1689,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1731,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1690,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1732,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1691,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1733,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1692,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1734,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1693,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1735,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1694,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1736,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1695,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1737,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1696,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1738,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1697,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1739,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1698,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1740,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1699,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1741,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1700,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1742,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1701,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1743,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1702,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1744,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1703,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1745,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1704,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1746,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1705,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1749,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1706,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1750,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1707,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1751,45,19,"nl",6,2,12,7,"sabinas hidalgo",21,21,1708,19,45,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1752,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1709,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1753,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1710,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1754,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1711,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1755,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1712,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1756,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1713,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1757,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1714,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1758,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1715,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1759,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1716,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1760,46,19,"nl",6,2,12,7,"salinas victoria",20,21,1717,19,46,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,1,0,1,1,21,0.432,0.489,1,0.911
1761,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1718,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1762,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1719,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1763,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1720,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1764,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1721,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1765,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1722,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1766,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1723,19,47,14,23,23,22,23,22,22,22,14,23,23,23,22,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1767,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1724,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1768,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1725,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1769,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1726,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1770,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1727,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1771,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1728,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1772,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1729,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1773,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1730,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1774,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1731,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1775,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1732,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1776,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1733,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1777,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1734,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1778,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1735,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1779,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1736,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1780,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1737,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1781,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1738,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1782,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1739,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1783,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1740,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1784,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1741,19,47,14,23,23,22,23,22,22,22,14,23,23,23,22,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1785,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1742,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1786,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1743,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1787,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1744,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1788,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1745,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1789,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1746,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1790,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1747,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1791,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1748,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1792,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1749,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1793,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1750,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1794,47,19,"nl",10,3,3,4,"san nicolas de los garza",17,11,1751,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1795,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1752,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1796,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1753,19,47,14,23,23,22,23,22,22,22,14,23,23,23,22,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1797,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1754,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1798,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1755,19,47,14,23,23,22,23,22,22,22,14,23,23,23,22,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1799,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1756,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1800,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1757,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1801,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1758,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1802,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1759,19,47,14,23,23,22,23,22,22,22,14,23,23,23,22,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1803,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1760,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1804,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1761,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1805,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1762,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1806,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1763,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1807,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1764,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1808,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1765,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1809,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1766,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1810,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1767,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1811,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1768,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1812,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1769,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1813,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1770,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1814,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1771,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1815,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1772,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1816,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1773,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1817,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1774,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1818,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1775,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1819,47,19,"nl",10,3,4,4,"san nicolas de los garza",11,10,1776,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1820,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1777,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1821,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1778,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1822,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1779,19,47,14,23,23,22,23,22,22,22,14,23,23,23,21,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1823,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,10,1780,19,47,14,23,23,22,23,22,22,22,14,23,23,23,22,24,23,0,0,0,0,0,1,1,1,1,0,0,1,11,0.47,0.466,14,0.989
1824,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1781,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1825,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1782,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1826,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1783,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
1827,47,19,"nl",10,3,3,4,"san nicolas de los garza",11,11,1784,19,47,19,19,19,19,19,19,19,19,19,19,19,19,22,22,19,1,1,1,1,1,1,1,1,1,0,0,1,11,0.166,0.169,19,0.974
