"seccion","munn","edon","disloc2017","disloc2015","pobtot","esc1","esc3","SQ","dsi_pob"
468,50,31,10,7,1598,12,10,2,0.422002208988534
469,50,31,13,3,1037,14,13,3,0.452174036220952
470,50,31,13,3,1106,14,13,3,0.452174036220952
471,50,31,13,3,4694,14,13,3,0.452174036220952
472,50,31,13,3,2127,14,13,3,0.452174036220952
473,50,31,13,3,15834,14,13,3,0.452174036220952
475,50,31,13,3,1975,14,13,3,0.452174036220952
476,50,31,13,7,18098,14,13,3,0.452174036220952
477,50,31,13,7,4072,14,13,3,0.452174036220952
478,50,31,10,7,1461,12,10,2,0.422002208988534
479,50,31,10,7,1108,12,10,2,0.422002208988534
480,50,31,10,7,1100,12,10,2,0.422002208988534
481,50,31,12,1,680,15,12,1,0.540717847948562
482,50,31,12,1,973,15,12,1,0.540717847948562
483,50,31,12,1,1139,15,12,1,0.540717847948562
484,50,31,12,1,1061,15,12,1,0.540717847948562
485,50,31,12,1,903,15,12,1,0.540717847948562
486,50,31,12,1,1464,15,12,1,0.540717847948562
487,50,31,12,1,1317,15,12,1,0.540717847948562
488,50,31,12,1,2579,15,12,1,0.540717847948562
489,50,31,12,1,1231,15,12,1,0.540717847948562
490,50,31,12,1,1585,15,12,1,0.540717847948562
491,50,31,12,1,2039,15,12,1,0.540717847948562
492,50,31,12,1,1976,15,12,1,0.540717847948562
493,50,31,12,1,2006,15,12,1,0.540717847948562
494,50,31,12,1,3924,15,12,1,0.540717847948562
495,50,31,12,1,1490,15,12,1,0.540717847948562
496,50,31,12,1,1648,15,12,1,0.540717847948562
497,50,31,12,1,778,15,12,1,0.540717847948562
498,50,31,10,7,1143,12,10,2,0.422002208988534
499,50,31,10,7,1125,12,10,2,0.422002208988534
500,50,31,10,7,2253,12,10,2,0.422002208988534
501,50,31,10,2,633,12,10,2,0.422002208988534
502,50,31,12,2,809,12,12,2,0.422002208988534
503,50,31,12,2,807,12,12,2,0.422002208988534
504,50,31,12,2,1301,15,12,1,0.540717847948562
505,50,31,12,2,1107,15,12,1,0.540717847948562
506,50,31,12,1,1029,15,12,1,0.540717847948562
507,50,31,12,1,935,15,12,1,0.540717847948562
508,50,31,12,1,4269,15,12,1,0.540717847948562
509,50,31,12,1,1019,15,12,1,0.540717847948562
510,50,31,12,1,14050,15,12,1,0.540717847948562
511,50,31,12,1,1182,15,12,1,0.540717847948562
512,50,31,12,1,1913,15,12,1,0.540717847948562
513,50,31,12,1,1634,15,12,1,0.540717847948562
