"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","SQ","dsiSQ_E3"
3097,60,15,"mex",9,31,31,31,41,41,3072,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,41,0.608
3098,60,15,"mex",9,28,30,29,25,25,3073,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,19,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3099,60,15,"mex",9,28,30,29,25,25,3074,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,19,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3100,60,15,"mex",9,28,30,29,25,25,3075,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,19,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3101,60,15,"mex",9,28,30,29,25,25,3076,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,19,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3102,60,15,"mex",9,28,30,29,25,25,3077,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3103,60,15,"mex",9,28,30,29,25,25,3078,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3104,60,15,"mex",9,28,30,29,25,25,3079,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3105,60,15,"mex",9,28,30,29,25,25,3080,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,19,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3106,60,15,"mex",9,28,30,29,25,25,3081,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,19,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,25,0.323
3107,60,15,"mex",10,20,20,20,24,24,3082,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3108,60,15,"mex",10,20,20,20,24,24,3083,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3109,60,15,"mex",10,20,20,20,24,24,3084,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3110,60,15,"mex",10,20,20,20,24,24,3085,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3111,60,15,"mex",10,20,20,20,24,24,3086,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3112,60,15,"mex",10,20,20,20,24,24,3087,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3113,60,15,"mex",10,20,20,20,24,24,3088,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3114,60,15,"mex",10,20,20,20,24,24,3089,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3115,60,15,"mex",10,20,20,20,24,24,3090,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3116,60,15,"mex",10,20,20,20,24,24,3091,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3117,60,15,"mex",10,20,20,20,24,24,3092,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3118,60,15,"mex",10,20,20,20,24,24,3093,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3119,60,15,"mex",10,20,20,20,24,24,3094,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3120,60,15,"mex",10,20,20,20,24,24,3095,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3121,60,15,"mex",10,20,20,20,24,24,3096,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3122,60,15,"mex",10,20,20,20,24,24,3097,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3123,60,15,"mex",10,20,20,20,24,24,3098,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3124,60,15,"mex",10,20,20,20,24,24,3099,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3125,60,15,"mex",10,20,20,20,24,24,3100,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3126,60,15,"mex",10,20,20,20,24,24,3101,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3127,60,15,"mex",10,20,20,20,24,24,3102,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3128,60,15,"mex",10,20,20,20,24,24,3103,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3129,60,15,"mex",10,20,20,20,24,24,3104,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3130,60,15,"mex",10,20,20,20,24,24,3105,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3131,60,15,"mex",10,20,20,20,24,24,3106,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3132,60,15,"mex",10,20,20,20,24,24,3107,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3133,60,15,"mex",10,20,20,20,24,24,3108,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3134,60,15,"mex",10,20,20,20,24,24,3109,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3135,60,15,"mex",10,20,20,20,24,24,3110,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3136,60,15,"mex",10,20,20,20,24,24,3111,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3137,60,15,"mex",10,20,20,20,24,24,3112,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3138,60,15,"mex",10,20,20,20,24,24,3113,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3139,60,15,"mex",10,20,20,20,24,24,3114,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3140,60,15,"mex",10,20,20,20,24,24,3115,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3141,60,15,"mex",10,20,20,20,24,24,3116,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3142,60,15,"mex",10,20,20,20,24,24,3117,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3143,60,15,"mex",10,20,20,20,24,24,3118,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3144,60,15,"mex",10,20,20,20,24,24,3119,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3145,60,15,"mex",10,20,20,20,24,24,3120,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3146,60,15,"mex",10,20,20,20,24,24,3121,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3147,60,15,"mex",10,20,20,20,24,24,3122,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3148,60,15,"mex",10,20,20,20,24,24,3123,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3149,60,15,"mex",10,20,20,20,24,24,3124,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3150,60,15,"mex",10,20,20,20,24,24,3125,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3151,60,15,"mex",10,20,20,20,24,24,3126,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3152,60,15,"mex",10,20,20,20,24,24,3127,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3153,60,15,"mex",10,20,20,20,24,24,3128,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3154,60,15,"mex",10,20,20,20,24,24,3129,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3155,60,15,"mex",10,20,20,20,24,24,3130,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3156,60,15,"mex",10,20,20,20,24,24,3131,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3157,60,15,"mex",10,20,20,20,24,24,3132,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3158,60,15,"mex",10,20,20,20,24,24,3133,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3159,60,15,"mex",10,20,20,20,24,24,3134,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3160,60,15,"mex",10,20,20,20,24,24,3135,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3161,60,15,"mex",10,20,20,20,24,24,3136,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3162,60,15,"mex",10,20,20,20,24,24,3137,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3163,60,15,"mex",10,20,20,20,24,24,3138,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3164,60,15,"mex",10,20,20,20,24,24,3139,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3165,60,15,"mex",10,20,20,20,24,24,3140,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3166,60,15,"mex",10,20,20,20,24,24,3141,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3167,60,15,"mex",10,20,20,20,24,24,3142,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3168,60,15,"mex",10,20,20,20,24,24,3143,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3169,60,15,"mex",10,20,20,20,24,24,3144,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3170,60,15,"mex",10,20,20,20,24,24,3145,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3171,60,15,"mex",10,20,20,20,24,24,3146,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3172,60,15,"mex",10,20,20,20,24,24,3147,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3173,60,15,"mex",10,20,20,20,24,24,3148,15,60,22,22,22,22,22,20,20,22,27,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3174,60,15,"mex",10,20,20,20,24,24,3149,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3175,60,15,"mex",10,20,20,20,24,24,3150,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3176,60,15,"mex",10,20,20,20,24,24,3151,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3177,60,15,"mex",10,20,20,20,24,24,3152,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3178,60,15,"mex",10,20,20,20,24,24,3153,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3179,60,15,"mex",10,20,20,20,24,24,3154,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3180,60,15,"mex",10,20,20,20,24,24,3155,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3181,60,15,"mex",10,20,20,20,24,24,3156,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3182,60,15,"mex",10,20,20,20,24,24,3157,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3183,60,15,"mex",10,20,20,20,24,24,3158,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3184,60,15,"mex",10,20,20,20,24,24,3159,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3185,60,15,"mex",10,20,20,20,24,24,3160,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3186,60,15,"mex",10,20,20,20,24,24,3161,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3194,60,15,"mex",22,20,20,20,24,24,3162,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3195,60,15,"mex",22,20,20,20,24,24,3163,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3196,60,15,"mex",22,20,20,20,24,24,3164,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3197,60,15,"mex",22,20,20,20,24,24,3165,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3198,60,15,"mex",22,20,20,20,24,24,3166,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3199,60,15,"mex",22,20,20,20,24,24,3167,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3200,60,15,"mex",22,20,20,20,24,24,3168,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3201,60,15,"mex",22,20,20,20,24,24,3169,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3202,60,15,"mex",22,20,20,20,24,24,3170,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3203,60,15,"mex",22,20,20,20,24,24,3171,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3204,60,15,"mex",22,20,20,20,24,24,3172,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3205,60,15,"mex",22,20,20,20,24,24,3173,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3206,60,15,"mex",22,20,20,20,24,24,3174,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3207,60,15,"mex",22,20,20,20,24,24,3175,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3208,60,15,"mex",22,20,20,20,24,24,3176,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3209,60,15,"mex",22,20,20,20,24,24,3177,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3210,60,15,"mex",22,20,20,20,24,24,3178,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3211,60,15,"mex",22,20,20,20,24,24,3179,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3212,60,15,"mex",22,20,20,20,24,24,3180,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3213,60,15,"mex",22,20,20,20,24,24,3181,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3214,60,15,"mex",22,20,20,20,24,24,3182,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3215,60,15,"mex",22,20,20,20,24,24,3183,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3216,60,15,"mex",22,20,20,20,24,24,3184,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3217,60,15,"mex",22,20,20,20,24,24,3185,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3218,60,15,"mex",22,20,20,20,24,24,3186,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3219,60,15,"mex",22,20,20,20,24,24,3187,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3220,60,15,"mex",22,20,20,20,24,24,3188,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3221,60,15,"mex",22,20,20,20,24,24,3189,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3222,60,15,"mex",22,20,20,20,24,24,3190,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3223,60,15,"mex",22,20,20,20,24,24,3191,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3224,60,15,"mex",22,20,20,20,24,24,3192,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3225,60,15,"mex",22,20,20,20,24,24,3193,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3226,60,15,"mex",22,20,20,20,24,24,3194,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3227,60,15,"mex",22,20,20,20,24,24,3195,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3228,60,15,"mex",22,20,20,20,24,24,3196,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3229,60,15,"mex",22,20,20,20,24,24,3197,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3230,60,15,"mex",22,20,20,20,24,24,3198,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3231,60,15,"mex",22,20,20,20,24,24,3199,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3232,60,15,"mex",22,20,20,20,24,25,3200,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3233,60,15,"mex",22,20,20,20,24,25,3201,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3234,60,15,"mex",22,20,20,20,24,25,3202,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3235,60,15,"mex",22,20,20,20,24,25,3203,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
3236,60,15,"mex",22,20,20,20,24,25,3204,15,60,22,22,22,22,22,20,20,22,24,38,22,18,20,20,18,19,22,22,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,24,0.551
