"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2005","disloc2011","disloc2017","lisnom08","X","edon.y","munn.y","escenario1","escenario2","escenario3","criterio8","cab","morena_clv1","panal_clv1","pan_clv1","prd_clv1","pri_iee1","pvem_clv1","iee2","mc_clv2","morena_clv2","morena_iee2","panal_clv2","panal_iee2","pan_clv2","pan_iee2","pes_clv2","pes_iee2","ph_clv2","ph_iee2","prd_clv2","pri_clv2","pri_iee2","pt_clv2","pt_iee2","pvem_clv2","pvem_iee2","prd_iee2","esc1_morCLV1","esc1_panalCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_priIEE1","esc1_pvemCLV1","esc2_IEE2","esc2_mcCLV2","esc2_morCLV2","esc2_morIEE2","esc2_panalCLV2","esc2_panalIEE2","esc2_panCLV2","esc2_panIEE2","esc2_pesCLV2","esc2_pesIEE2","esc2_phCLV2","esc2_phIEE2","esc2_prdCLV2","esc2_priIEE2","esc2_ptCLV2","esc2_ptIEE2","esc2_pvemCLV2","esc2_pvemIEE2","esc2_prdIEE2","SQ","dsiSQ_E1"
1528,35,5,"coa",6,5,6,6,"Torreón",12,7,10,381,664,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1529,35,5,"coa",6,5,6,6,"Torreón",12,7,10,748,665,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1530,35,5,"coa",6,5,6,6,"Torreón",12,7,10,438,666,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1531,35,5,"coa",6,5,6,6,"Torreón",12,7,10,646,667,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1532,35,5,"coa",6,5,6,6,"Torreón",12,7,10,700,668,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1533,35,5,"coa",6,5,6,6,"Torreón",12,7,10,720,669,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1534,35,5,"coa",6,5,6,6,"Torreón",12,7,10,641,670,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1535,35,5,"coa",6,5,6,6,"Torreón",12,7,10,644,671,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1536,35,5,"coa",6,5,6,6,"Torreón",12,7,10,515,672,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1537,35,5,"coa",6,5,6,6,"Torreón",12,7,10,719,673,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1538,35,5,"coa",6,5,6,6,"Torreón",12,7,10,674,674,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1539,35,5,"coa",6,5,6,6,"Torreón",12,7,10,246,675,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1540,35,5,"coa",6,5,6,6,"Torreón",12,7,10,446,676,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1541,35,5,"coa",6,5,6,6,"Torreón",12,7,10,649,677,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1542,35,5,"coa",6,5,6,6,"Torreón",12,7,10,663,678,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1543,35,5,"coa",6,5,6,6,"Torreón",12,7,10,596,679,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1544,35,5,"coa",6,5,6,6,"Torreón",12,7,10,307,680,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1545,35,5,"coa",6,5,6,6,"Torreón",12,7,10,402,681,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1546,35,5,"coa",6,5,6,6,"Torreón",12,7,10,362,682,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1547,35,5,"coa",6,5,6,6,"Torreón",12,7,10,693,683,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1548,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1669,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1549,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1670,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1550,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1671,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1551,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1672,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1552,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1673,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1553,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1674,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1554,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1675,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1555,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1676,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1556,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1677,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1557,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1678,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1558,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1679,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1559,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1680,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1560,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1681,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1561,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1682,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1562,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1683,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1563,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1684,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1564,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1685,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1565,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1686,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1566,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1687,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1567,25,5,"coa",4,1,1,1,"Piedras negras",20,16,2,NA,1688,5,25,8,8,16,2,"piedras negras",6,6,3,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1568,6,5,"coa",5,3,3,2,"Castaños",15,12,6,NA,143,5,6,2,2,2,6,"frontera",2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0.412
1569,6,5,"coa",5,3,3,2,"Castaños",15,12,6,NA,144,5,6,2,2,2,6,"frontera",2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0.412
1570,6,5,"coa",5,3,3,2,"Castaños",15,12,6,NA,145,5,6,2,2,2,6,"frontera",2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0.412
1571,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,684,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1572,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,685,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1573,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,686,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1574,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,687,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1575,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,688,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1576,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,689,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1577,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,690,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1578,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,691,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1579,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,692,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1580,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,693,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1581,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,694,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1582,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,695,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1583,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,696,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1584,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,697,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1585,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,698,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1586,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,699,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1587,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,700,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1588,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,701,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1589,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,702,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1590,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,703,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1591,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,704,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1592,35,5,"coa",6,5,5,5,"Torreón",12,7,10,NA,705,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1593,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,706,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1594,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,707,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1595,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,708,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1596,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,709,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1597,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,710,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1598,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,711,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1599,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,712,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1600,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,713,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1601,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,714,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1602,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,715,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1603,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,716,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1604,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,717,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1605,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,718,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1606,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,719,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1607,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,720,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1608,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,721,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1609,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,722,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
1610,35,5,"coa",6,5,5,6,"Torreón",12,7,10,NA,723,5,35,10,10,6,10,"torreón",8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705
