"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","cab","disloc2013","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_cnv1","pri_clv1","mc_clv2","panal_cnv2","pan_clv2","pan_cnv2","pri_clv2","esc1_panalCNV1","esc1_priCLV1","esc2_mcCLV2","esc2_panalCNV2","esc2_panCLV2","esc2_panCNV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3"
1077,26,8,"cua",10,7,9,7,21,"hidalgo del parral",14,1059,8,26,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677
1078,26,8,"cua",10,7,9,7,21,"hidalgo del parral",14,1060,8,26,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677
1079,26,8,"cua",10,7,9,7,21,"hidalgo del parral",14,1061,8,26,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677
1080,26,8,"cua",10,7,9,7,21,"hidalgo del parral",14,1062,8,26,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677
1081,26,8,"cua",10,7,9,7,21,"hidalgo del parral",14,1063,8,26,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677
1082,27,8,"cua",10,9,9,9,22,"guachochi",21,1064,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1083,27,8,"cua",10,9,9,9,22,"guachochi",21,1065,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1084,27,8,"cua",10,9,9,9,22,"guachochi",21,1066,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1085,27,8,"cua",10,9,9,9,22,"guachochi",21,1067,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1086,27,8,"cua",10,9,9,9,22,"guachochi",21,1068,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1087,27,8,"cua",10,9,9,9,22,"guachochi",21,1069,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1088,27,8,"cua",10,9,9,9,22,"guachochi",21,1070,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1089,27,8,"cua",10,9,9,9,22,"guachochi",21,1071,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1090,27,8,"cua",10,9,9,9,22,"guachochi",21,1072,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1091,27,8,"cua",10,9,9,9,22,"guachochi",21,1073,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1092,27,8,"cua",10,9,9,9,22,"guachochi",21,1074,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1093,27,8,"cua",10,9,9,9,22,"guachochi",21,1075,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1094,27,8,"cua",10,9,9,9,22,"guachochi",21,1076,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1095,27,8,"cua",10,9,9,9,22,"guachochi",21,1077,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1096,27,8,"cua",10,9,9,9,22,"guachochi",21,1078,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1097,27,8,"cua",10,9,9,9,22,"guachochi",21,1079,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1098,27,8,"cua",10,9,9,9,22,"guachochi",21,1080,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1099,27,8,"cua",10,9,9,9,22,"guachochi",21,1081,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1100,27,8,"cua",10,9,9,9,22,"guachochi",21,1082,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1101,27,8,"cua",10,9,9,9,22,"guachochi",21,1083,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1102,27,8,"cua",10,9,9,9,22,"guachochi",21,1084,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1103,27,8,"cua",10,9,9,9,22,"guachochi",21,1085,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1104,27,8,"cua",10,9,9,9,22,"guachochi",21,1086,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1105,27,8,"cua",10,9,9,9,22,"guachochi",21,1087,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1106,27,8,"cua",10,9,9,9,22,"guachochi",21,1088,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1107,27,8,"cua",10,9,9,9,22,"guachochi",21,1089,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1108,27,8,"cua",10,9,9,9,22,"guachochi",21,1090,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1109,27,8,"cua",10,9,9,9,22,"guachochi",21,1091,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1110,27,8,"cua",10,9,9,9,22,"guachochi",21,1092,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1111,27,8,"cua",10,9,9,9,22,"guachochi",21,1093,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1112,27,8,"cua",10,9,9,9,22,"guachochi",21,1094,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1113,27,8,"cua",10,9,9,9,22,"guachochi",21,1095,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1114,27,8,"cua",10,9,9,9,22,"guachochi",21,1096,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1115,27,8,"cua",10,9,9,9,22,"guachochi",21,1097,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1116,27,8,"cua",10,9,9,9,22,"guachochi",21,1098,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1117,27,8,"cua",10,9,9,9,22,"guachochi",21,1099,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1118,27,8,"cua",10,9,9,9,22,"guachochi",21,1100,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1119,27,8,"cua",10,9,9,9,22,"guachochi",21,1101,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1120,27,8,"cua",10,9,7,7,13,"guachochi",14,1102,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1122,27,8,"cua",10,9,9,9,22,"guachochi",21,1103,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1123,27,8,"cua",10,9,9,9,22,"guachochi",21,1104,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1124,27,8,"cua",10,9,9,9,22,"guachochi",21,1105,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1125,27,8,"cua",10,9,9,9,22,"guachochi",21,1106,8,27,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1126,28,8,"cua",9,1,1,2,11,"meoqui",1,1107,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1127,28,8,"cua",9,1,1,2,11,"meoqui",1,1108,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1128,28,8,"cua",9,1,1,2,11,"meoqui",1,1109,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1129,28,8,"cua",9,1,1,2,11,"meoqui",1,1110,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1130,28,8,"cua",9,1,1,2,11,"meoqui",1,1111,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1131,28,8,"cua",9,1,1,2,11,"meoqui",1,1112,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1132,28,8,"cua",9,1,1,2,11,"meoqui",1,1113,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1134,28,8,"cua",9,1,1,2,11,"meoqui",1,1114,8,28,1,1,1,1,1,13,1,3,13,1,1,1,0,1,0,0,1,10,0.531,0.531
1135,29,8,"cua",2,9,9,9,22,"guachochi",21,1115,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1136,29,8,"cua",2,9,9,9,22,"guachochi",21,1116,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1137,29,8,"cua",2,9,9,9,22,"guachochi",21,1117,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1138,29,8,"cua",2,9,9,9,22,"guachochi",21,1118,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1139,29,8,"cua",2,9,9,9,22,"guachochi",21,1119,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1140,29,8,"cua",2,9,9,9,22,"guachochi",21,1120,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1142,29,8,"cua",2,9,9,9,22,"guachochi",21,1121,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1143,29,8,"cua",2,9,9,9,22,"guachochi",21,1122,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1144,29,8,"cua",2,9,9,9,22,"guachochi",21,1123,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1145,29,8,"cua",2,9,9,9,22,"guachochi",21,1124,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1146,29,8,"cua",2,9,9,9,22,"guachochi",21,1125,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1147,29,8,"cua",2,9,9,9,22,"guachochi",21,1126,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1148,29,8,"cua",2,9,9,9,22,"guachochi",21,1127,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1149,29,8,"cua",2,9,9,9,22,"guachochi",21,1128,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1150,29,8,"cua",2,9,9,9,22,"guachochi",21,1129,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1151,29,8,"cua",2,9,9,9,22,"guachochi",21,1130,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1152,29,8,"cua",2,9,9,9,22,"guachochi",21,1131,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1153,29,8,"cua",2,9,9,9,22,"guachochi",21,1132,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1154,29,8,"cua",2,9,9,9,22,"guachochi",21,1133,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1155,29,8,"cua",2,9,9,9,22,"guachochi",21,1134,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1156,29,8,"cua",2,9,9,9,22,"guachochi",21,1135,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1157,29,8,"cua",2,9,9,9,22,"guachochi",21,1136,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1158,29,8,"cua",2,9,9,9,22,"guachochi",21,1137,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1159,29,8,"cua",2,9,9,9,22,"guachochi",21,1138,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1160,29,8,"cua",2,9,9,9,22,"guachochi",21,1139,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1161,29,8,"cua",2,9,9,9,22,"guachochi",21,1140,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1162,29,8,"cua",2,9,9,9,22,"guachochi",21,1141,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1163,29,8,"cua",2,9,9,9,22,"guachochi",21,1142,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1164,29,8,"cua",2,9,9,9,22,"guachochi",21,1143,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1165,29,8,"cua",2,9,9,9,22,"guachochi",21,1144,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1166,29,8,"cua",2,9,9,9,22,"guachochi",21,1145,8,29,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757
1167,30,8,"cua",5,7,9,7,13,"guerrero",14,1146,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1168,30,8,"cua",5,7,9,7,13,"guerrero",14,1147,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1169,30,8,"cua",5,7,9,7,13,"guerrero",14,1148,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1170,30,8,"cua",5,7,9,7,13,"guerrero",14,1149,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1171,30,8,"cua",5,7,9,7,13,"guerrero",14,1150,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1172,30,8,"cua",5,7,9,7,13,"guerrero",14,1151,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1173,30,8,"cua",5,7,9,7,13,"guerrero",14,1152,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1174,30,8,"cua",5,7,9,7,13,"guerrero",14,1153,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1175,30,8,"cua",5,7,9,7,13,"guerrero",14,1154,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1176,30,8,"cua",5,7,9,7,13,"guerrero",14,1155,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1177,30,8,"cua",5,7,9,7,13,"guerrero",14,1156,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1178,30,8,"cua",5,7,9,7,13,"guerrero",14,1157,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1179,30,8,"cua",5,7,9,7,13,"guerrero",14,1158,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1180,30,8,"cua",5,7,9,7,13,"guerrero",14,1159,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1181,30,8,"cua",5,7,9,7,13,"guerrero",14,1160,8,30,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1182,31,8,"cua",5,7,7,7,13,"guerrero",14,1161,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1183,31,8,"cua",5,7,7,7,13,"guerrero",14,1162,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1184,31,8,"cua",5,7,7,7,13,"guerrero",14,1163,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1185,31,8,"cua",5,7,7,7,13,"guerrero",14,1164,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1186,31,8,"cua",5,7,7,7,13,"guerrero",14,1165,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1187,31,8,"cua",5,7,7,7,13,"guerrero",14,1166,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1188,31,8,"cua",5,7,7,7,13,"guerrero",14,1167,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1189,31,8,"cua",5,7,7,7,13,"guerrero",14,1168,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1190,31,8,"cua",5,7,7,7,13,"guerrero",14,1169,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1191,31,8,"cua",5,7,7,7,13,"guerrero",14,1170,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1192,31,8,"cua",5,7,7,7,13,"guerrero",14,1171,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1193,31,8,"cua",5,7,7,7,13,"guerrero",14,1172,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1194,31,8,"cua",5,7,7,7,13,"guerrero",14,1173,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1195,31,8,"cua",5,7,7,7,13,"guerrero",14,1174,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1196,31,8,"cua",5,7,7,7,13,"guerrero",14,1175,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1197,31,8,"cua",5,7,7,7,13,"guerrero",14,1176,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1198,31,8,"cua",5,7,7,7,13,"guerrero",14,1177,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1199,31,8,"cua",5,7,7,7,13,"guerrero",14,1178,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1200,31,8,"cua",5,7,7,7,13,"guerrero",14,1179,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1201,31,8,"cua",5,7,7,7,13,"guerrero",14,1180,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1202,31,8,"cua",5,7,7,7,13,"guerrero",14,1181,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1203,31,8,"cua",5,7,7,7,13,"guerrero",14,1182,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1204,31,8,"cua",5,7,7,7,13,"guerrero",14,1183,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1205,31,8,"cua",5,7,7,7,13,"guerrero",14,1184,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1206,31,8,"cua",5,7,7,7,13,"guerrero",14,1185,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1207,31,8,"cua",5,7,7,7,13,"guerrero",14,1186,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1208,31,8,"cua",5,7,7,7,13,"guerrero",14,1187,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1209,31,8,"cua",5,7,7,7,13,"guerrero",14,1188,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1210,31,8,"cua",5,7,7,7,13,"guerrero",14,1189,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1211,31,8,"cua",5,7,7,7,13,"guerrero",14,1190,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1212,31,8,"cua",5,7,7,7,13,"guerrero",14,1191,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1213,31,8,"cua",5,7,7,7,13,"guerrero",14,1192,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1214,31,8,"cua",5,7,7,7,13,"guerrero",14,1193,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1215,31,8,"cua",5,7,7,7,13,"guerrero",14,1194,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1216,31,8,"cua",5,7,7,7,13,"guerrero",14,1195,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1217,31,8,"cua",5,7,7,7,13,"guerrero",14,1196,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1218,31,8,"cua",5,7,7,7,13,"guerrero",14,1197,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1219,31,8,"cua",5,7,7,7,13,"guerrero",14,1198,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1221,31,8,"cua",5,7,7,7,13,"guerrero",14,1199,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1222,31,8,"cua",5,7,7,7,13,"guerrero",14,1200,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1223,31,8,"cua",5,7,7,7,13,"guerrero",14,1201,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1224,31,8,"cua",5,7,7,7,13,"guerrero",14,1202,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1225,31,8,"cua",5,7,7,7,13,"guerrero",14,1203,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1226,31,8,"cua",5,7,7,7,13,"guerrero",14,1204,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1227,31,8,"cua",5,7,7,7,13,"guerrero",14,1205,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1228,31,8,"cua",5,7,7,7,13,"guerrero",14,1206,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1229,31,8,"cua",5,7,7,7,13,"guerrero",14,1207,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1230,31,8,"cua",5,7,7,7,13,"guerrero",14,1208,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1231,31,8,"cua",5,7,7,7,13,"guerrero",14,1209,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1232,31,8,"cua",5,7,7,7,13,"guerrero",14,1210,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1234,31,8,"cua",5,7,7,7,13,"guerrero",14,1211,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1235,31,8,"cua",5,7,7,7,13,"guerrero",14,1212,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1236,31,8,"cua",5,7,7,7,13,"guerrero",14,1213,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1237,31,8,"cua",5,7,7,7,13,"guerrero",14,1214,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1238,31,8,"cua",5,7,7,7,13,"guerrero",14,1215,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1239,31,8,"cua",5,7,7,7,13,"guerrero",14,1216,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1240,31,8,"cua",5,7,7,7,13,"guerrero",14,1217,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1241,31,8,"cua",5,7,7,7,13,"guerrero",14,1218,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1242,31,8,"cua",5,7,7,7,13,"guerrero",14,1219,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1243,31,8,"cua",5,7,7,7,13,"guerrero",14,1220,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1244,31,8,"cua",5,7,7,7,13,"guerrero",14,1221,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1245,31,8,"cua",5,7,7,7,13,"guerrero",14,1222,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1246,31,8,"cua",5,7,7,7,13,"guerrero",14,1223,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1247,31,8,"cua",5,7,7,7,13,"guerrero",14,1224,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1248,31,8,"cua",5,7,7,7,13,"guerrero",14,1225,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1249,31,8,"cua",5,7,7,7,13,"guerrero",14,1226,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1250,31,8,"cua",5,7,7,7,13,"guerrero",14,1227,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1251,31,8,"cua",5,7,7,7,13,"guerrero",14,1228,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
1253,31,8,"cua",5,7,7,7,13,"guerrero",14,1229,8,31,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415
