"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","SQ","dsi_pob"
452,33,29,7,1,1819,13,4,1,0.69950069630787
453,33,29,7,1,8590,13,4,1,0.69950069630787
454,33,29,7,1,998,13,4,1,0.69950069630787
455,33,29,7,1,961,13,4,1,0.69950069630787
456,33,29,7,1,1923,13,4,1,0.69950069630787
457,33,29,7,1,1630,13,4,1,0.69950069630787
458,33,29,7,1,6903,13,4,1,0.69950069630787
459,33,29,7,1,2368,13,4,1,0.69950069630787
460,33,29,7,1,1558,13,4,1,0.69950069630787
461,33,29,7,1,2507,13,4,1,0.69950069630787
462,33,29,7,2,2474,13,4,1,0.69950069630787
463,33,29,7,1,2051,13,4,1,0.69950069630787
464,33,29,7,1,6674,13,4,1,0.69950069630787
465,33,29,7,1,5256,13,4,1,0.69950069630787
466,33,29,7,1,5115,13,4,1,0.69950069630787
467,33,29,7,1,1756,13,4,1,0.69950069630787
468,33,29,7,1,2819,13,4,1,0.69950069630787
469,33,29,7,1,2107,13,4,1,0.69950069630787
470,34,29,2,14,1259,4,13,14,0.893631627831846
471,34,29,2,14,1714,4,13,14,0.893631627831846
472,34,29,2,14,1734,4,13,14,0.893631627831846
473,34,29,2,14,1176,4,13,14,0.893631627831846
474,34,29,2,14,2297,4,13,14,0.893631627831846
475,34,29,2,14,1435,4,13,14,0.893631627831846
476,34,29,2,14,3613,4,13,14,0.893631627831846
477,34,29,2,14,1262,4,13,14,0.893631627831846
478,34,29,2,14,566,4,13,14,0.893631627831846
479,34,29,2,14,431,4,13,14,0.893631627831846
480,34,29,2,14,326,4,13,14,0.893631627831846
481,34,29,2,14,2531,4,13,14,0.893631627831846
482,34,29,2,14,2368,4,13,14,0.893631627831846
483,34,29,2,14,151,4,13,14,0.893631627831846
484,34,29,2,14,2243,4,13,14,0.893631627831846
485,34,29,2,14,921,4,13,14,0.893631627831846
486,34,29,2,14,696,4,13,14,0.893631627831846
487,34,29,2,14,107,4,13,14,0.893631627831846
488,34,29,2,14,1664,4,13,14,0.893631627831846
489,34,29,2,14,98,4,13,14,0.893631627831846
490,34,29,2,17,15,4,13,14,0.893631627831846
491,34,29,2,14,3240,4,13,14,0.893631627831846
492,34,29,2,14,441,4,13,14,0.893631627831846
493,34,29,2,14,636,4,13,14,0.893631627831846
494,34,29,2,14,1084,4,13,14,0.893631627831846
495,34,29,2,14,1086,4,13,14,0.893631627831846
496,34,29,2,14,788,4,13,14,0.893631627831846
497,34,29,2,17,1231,4,13,14,0.893631627831846
498,34,29,2,17,234,4,13,14,0.893631627831846
499,34,29,2,14,1262,4,13,14,0.893631627831846
500,34,29,2,14,568,4,13,14,0.893631627831846
501,34,29,2,14,1770,4,13,14,0.893631627831846
502,34,29,2,14,451,4,13,14,0.893631627831846
503,34,29,2,17,266,4,13,14,0.893631627831846
504,34,29,2,17,49,4,13,14,0.893631627831846
505,35,29,3,17,2219,1,14,17,0.526282942638477
506,35,29,3,17,2514,1,14,17,0.526282942638477
507,35,29,3,17,800,1,14,17,0.526282942638477
508,36,29,6,2,1000,10,10,11,0.75552827061207
509,36,29,6,2,1304,10,10,11,0.75552827061207
