"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
3153,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,19,18,17,18,1,0,1,0,1,0,1,10,0.624,0.39,15,0.621
3155,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3156,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3157,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3158,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3159,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3160,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3161,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3162,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3163,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3164,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3165,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3166,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3167,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3168,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3169,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3170,120,14,"jal",20,10,6,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3171,120,14,"jal",20,10,6,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3172,99,14,"jal",20,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3173,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3174,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3175,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3176,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3177,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3178,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3179,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3180,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3181,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3182,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3183,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3184,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3185,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3186,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3187,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3188,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3189,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3190,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3191,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3192,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3193,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3194,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3195,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3196,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3197,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3198,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3199,99,14,"jal",20,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3200,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3201,99,14,"jal",20,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3202,99,14,"jal",20,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3203,99,14,"jal",20,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3204,99,14,"jal",20,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3205,120,14,"jal",20,10,10,13,15,10,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3206,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3207,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3208,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3209,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3210,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3211,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3212,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3213,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624,0.39,15,0.621
3214,120,14,"jal",20,6,10,10,18,6,14,120,16,18,18,16,18,19,18,17,18,1,0,1,0,1,0,1,10,0.603,0.39,15,0.621
3215,120,14,"jal",20,6,10,10,18,6,14,120,16,18,18,16,18,19,18,17,18,1,0,1,0,1,0,1,10,0.603,0.39,15,0.621
3216,120,14,"jal",20,6,10,13,15,6,14,120,16,18,15,16,18,15,15,17,15,1,0,1,0,0,0,0,7,0.603,0.199,18,0.519
3217,120,14,"jal",20,6,10,13,15,6,14,120,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,7,0.624,0.199,18,0.519
3218,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3219,120,14,"jal",20,6,10,13,15,6,14,120,16,18,15,16,18,15,15,15,15,1,0,1,0,0,0,0,7,0.603,0.199,18,0.519
3220,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3221,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3222,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3223,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3224,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3225,120,14,"jal",20,6,10,13,15,6,14,120,16,15,15,16,15,15,15,15,15,1,0,1,1,1,1,1,7,0.603,0.199,18,0.519
3226,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3227,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3228,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3229,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3230,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3231,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3232,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3233,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3234,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603,0.566,16,0.74
3235,120,14,"jal",20,6,6,10,18,6,14,120,16,18,18,16,18,19,18,17,18,1,0,1,0,1,0,1,10,0.603,0.39,15,0.621
3236,120,14,"jal",20,6,10,10,18,6,14,120,16,18,18,16,18,19,18,17,18,1,0,1,0,1,0,1,10,0.603,0.39,15,0.621
3237,120,14,"jal",20,6,6,10,18,6,14,120,16,18,18,16,18,19,18,17,18,1,0,1,0,1,0,1,10,0.603,0.39,15,0.621
3238,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3239,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3240,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3241,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3242,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3243,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3244,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3245,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3246,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3247,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3248,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3249,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3250,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3251,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3252,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3253,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3254,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3255,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3256,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3257,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3258,121,14,"jal",19,19,19,19,7,19,14,121,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
3259,122,14,"jal",19,19,19,18,5,19,14,122,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.293,0.593,9,0.327
3260,122,14,"jal",19,19,19,18,5,19,14,122,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.293,0.593,9,0.327
3261,122,14,"jal",19,19,19,18,5,19,14,122,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.293,0.593,9,0.327
3262,122,14,"jal",19,19,19,18,5,19,14,122,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.293,0.593,9,0.327
3263,122,14,"jal",19,19,19,18,5,19,14,122,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.293,0.593,9,0.327
3264,122,14,"jal",19,19,19,18,5,19,14,122,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.293,0.593,9,0.327
3265,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3266,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3267,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3268,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3269,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3270,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3271,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3272,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3273,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3274,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3275,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3276,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3277,123,14,"jal",8,15,15,15,8,15,14,123,1,8,8,8,8,6,8,13,8,0,0,0,0,1,0,1,15,0.232,1,7,0.481
3278,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3279,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3280,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3281,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3282,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3283,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3284,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3285,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3286,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3287,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3288,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3289,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3290,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3291,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3292,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3293,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3294,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3295,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3296,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3297,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3298,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3299,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3300,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3301,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3302,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3303,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3304,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3305,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3306,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3307,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3308,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3309,124,14,"jal",5,7,17,20,2,17,14,124,3,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.256,0.151,3,0.211
3310,99,14,"jal",0,7,12,16,14,16,14,99,20,14,14,20,14,14,14,14,14,1,0,1,1,1,1,1,16,0.57,0.793,20,0.657
3311,102,14,"jal",0,16,7,20,2,20,14,102,19,16,2,19,16,8,16,12,2,1,0,1,0,1,0,0,17,0.72,0.151,3,0.211
3312,99,14,"jal",0,14,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3313,99,14,"jal",0,14,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3314,99,14,"jal",0,14,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3315,41,14,"jal",0,16,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
3316,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3317,99,14,"jal",0,6,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3318,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3319,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3320,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3321,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3322,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3323,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3324,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3325,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3326,99,14,"jal",0,10,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3327,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3328,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3329,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3330,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3331,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3332,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3333,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3334,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3335,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
3336,99,14,"jal",18,16,16,13,15,7,14,99,18,15,15,18,15,15,15,15,15,1,0,1,1,1,1,1,7,0.24,0.199,18,0.519
