"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","cab","disloc2013","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_cnv1","pri_clv1","mc_clv2","panal_cnv2","pan_clv2","pan_cnv2","pri_clv2","esc1_panalCNV1","esc1_priCLV1","esc2_mcCLV2","esc2_panalCNV2","esc2_panCLV2","esc2_panCNV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
2638,62,8,"cua",6,5,5,5,20,"camargo",12,2585,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2639,62,8,"cua",6,5,5,5,20,"camargo",12,2586,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2640,62,8,"cua",6,5,5,5,20,"camargo",12,2587,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2641,62,8,"cua",6,5,5,5,20,"camargo",12,2588,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2642,62,8,"cua",6,5,5,5,20,"camargo",12,2589,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2643,62,8,"cua",6,5,5,5,20,"camargo",12,2590,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2644,62,8,"cua",6,5,5,5,20,"camargo",12,2591,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2645,62,8,"cua",6,5,5,5,20,"camargo",12,2592,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2646,62,8,"cua",6,5,5,5,20,"camargo",12,2593,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2647,62,8,"cua",6,5,5,5,20,"camargo",12,2594,8,62,3,2,2,3,2,1,2,8,1,2,1,0,0,1,0,0,1,12,0.734,0.885,3,0.83
2648,63,8,"cua",5,1,7,7,13,"guerrero",11,2595,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2649,63,8,"cua",5,1,7,7,13,"guerrero",11,2596,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2650,63,8,"cua",5,1,7,7,13,"guerrero",11,2597,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2651,63,8,"cua",5,1,7,7,13,"guerrero",11,2598,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2652,63,8,"cua",5,1,7,7,13,"guerrero",11,2599,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2653,63,8,"cua",5,1,7,7,13,"guerrero",11,2600,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2654,63,8,"cua",5,1,7,7,13,"guerrero",11,2601,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2655,63,8,"cua",5,1,7,7,13,"guerrero",11,2602,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2656,63,8,"cua",5,1,7,7,13,"guerrero",11,2603,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2657,63,8,"cua",5,1,7,7,13,"guerrero",11,2604,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2658,63,8,"cua",5,1,7,7,13,"guerrero",11,2605,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2659,63,8,"cua",5,1,7,7,13,"guerrero",11,2606,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2660,63,8,"cua",5,1,7,7,13,"guerrero",11,2607,8,63,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2661,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2608,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2662,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2609,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2663,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2610,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2664,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2611,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2665,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2612,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2666,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2613,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2667,64,8,"cua",2,9,9,9,21,"hidalgo del parral",22,2614,8,64,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2668,65,8,"cua",2,7,9,9,22,"guachochi",14,2615,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2669,65,8,"cua",2,7,9,9,22,"guachochi",14,2616,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2670,65,8,"cua",2,7,9,9,22,"guachochi",14,2617,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2671,65,8,"cua",2,7,9,9,22,"guachochi",14,2618,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2672,65,8,"cua",2,7,9,9,22,"guachochi",14,2619,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2673,65,8,"cua",2,7,9,9,22,"guachochi",14,2620,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2674,65,8,"cua",2,7,9,9,22,"guachochi",14,2621,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2675,65,8,"cua",2,7,9,9,22,"guachochi",14,2622,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2676,65,8,"cua",2,7,9,9,22,"guachochi",14,2623,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2677,65,8,"cua",2,7,9,9,22,"guachochi",14,2624,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2678,65,8,"cua",2,7,9,9,22,"guachochi",14,2625,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2679,65,8,"cua",2,7,9,9,22,"guachochi",14,2626,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2680,65,8,"cua",2,7,9,9,22,"guachochi",14,2627,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2681,65,8,"cua",2,7,9,9,22,"guachochi",14,2628,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2682,65,8,"cua",2,7,9,9,22,"guachochi",14,2629,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2683,65,8,"cua",2,7,9,9,22,"guachochi",14,2630,8,65,6,6,6,6,6,5,6,6,5,6,1,1,0,1,1,0,1,21,0.757,0.757,6,1
2684,66,8,"cua",5,7,9,7,13,"guerrero",11,2631,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2685,66,8,"cua",5,7,9,7,13,"guerrero",11,2632,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2686,66,8,"cua",5,7,9,7,13,"guerrero",11,2633,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2687,66,8,"cua",5,7,9,7,13,"guerrero",11,2634,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2689,66,8,"cua",5,7,9,7,13,"guerrero",11,2635,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2690,66,8,"cua",5,7,9,7,13,"guerrero",11,2636,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2691,66,8,"cua",5,7,9,7,13,"guerrero",11,2637,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2692,66,8,"cua",5,7,9,7,13,"guerrero",11,2638,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2693,66,8,"cua",5,7,9,7,13,"guerrero",11,2639,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2694,66,8,"cua",5,7,9,7,13,"guerrero",11,2640,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2695,66,8,"cua",5,7,9,7,13,"guerrero",11,2641,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2696,66,8,"cua",5,7,9,7,13,"guerrero",11,2642,8,66,5,4,4,5,4,4,4,1,4,4,1,0,1,1,0,1,1,14,0.386,0.415,5,0.891
2697,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2643,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2698,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2644,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2699,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2645,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2700,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2646,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2701,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2647,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2702,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2648,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2703,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2649,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2704,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2650,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2705,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2651,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2706,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2652,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2707,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2653,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2708,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2654,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2709,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2655,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2710,67,8,"cua",10,9,9,9,21,"hidalgo del parral",22,2656,8,67,2,5,5,2,5,6,5,5,6,5,1,0,0,1,1,0,1,22,0.492,0.677,2,0.721
2711,37,8,"cua",4,4,1,1,7,"juárez",7,2657,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2712,37,8,"cua",4,4,1,1,9,"juárez",7,2658,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2713,37,8,"cua",4,4,1,1,9,"juárez",7,2659,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2714,37,8,"cua",4,4,1,1,9,"juárez",7,2660,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2715,37,8,"cua",4,4,1,1,9,"juárez",4,2661,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2716,37,8,"cua",4,4,1,1,9,"juárez",4,2662,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2717,37,8,"cua",4,4,1,1,9,"juárez",4,2663,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2718,37,8,"cua",4,4,1,1,9,"juárez",4,2664,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2719,37,8,"cua",4,4,1,1,9,"juárez",4,2665,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2720,37,8,"cua",4,4,1,1,9,"juárez",4,2666,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2721,37,8,"cua",4,4,1,1,9,"juárez",4,2667,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2722,37,8,"cua",4,4,1,1,9,"juárez",4,2668,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2723,37,8,"cua",4,4,1,1,9,"juárez",4,2669,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2724,37,8,"cua",4,4,1,1,9,"juárez",4,2670,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2725,37,8,"cua",4,4,1,2,8,"juárez",4,2671,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195,20,1
2726,37,8,"cua",4,4,1,1,9,"juárez",4,2672,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2727,37,8,"cua",4,4,1,1,9,"juárez",4,2673,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2728,37,8,"cua",4,4,1,1,9,"juárez",4,2674,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2729,37,8,"cua",4,4,1,1,9,"juárez",4,2675,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2730,37,8,"cua",4,4,1,1,9,"juárez",4,2676,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2731,37,8,"cua",4,4,1,2,8,"juárez",9,2677,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195,20,1
2732,37,8,"cua",4,4,1,1,9,"juárez",8,2678,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2733,37,8,"cua",4,4,1,1,9,"juárez",8,2679,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2734,37,8,"cua",4,4,1,1,8,"juárez",8,2680,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195,20,1
2735,37,8,"cua",4,4,1,1,9,"juárez",8,2681,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2736,37,8,"cua",4,4,1,1,9,"juárez",8,2682,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2737,37,8,"cua",4,4,1,1,9,"juárez",8,2683,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2738,37,8,"cua",4,4,1,1,9,"juárez",8,2684,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2739,37,8,"cua",4,4,1,1,9,"juárez",4,2685,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2740,37,8,"cua",4,4,1,1,9,"juárez",4,2686,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2741,37,8,"cua",4,4,1,1,9,"juárez",4,2687,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2742,37,8,"cua",4,4,1,1,9,"juárez",4,2688,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2743,37,8,"cua",4,4,1,1,9,"juárez",4,2689,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2744,37,8,"cua",4,4,1,1,9,"juárez",4,2690,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2745,37,8,"cua",4,4,1,1,9,"juárez",4,2691,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2746,37,8,"cua",4,4,1,1,9,"juárez",4,2692,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2747,37,8,"cua",4,4,1,1,9,"juárez",4,2693,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2748,37,8,"cua",4,4,1,1,9,"juárez",4,2694,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2749,37,8,"cua",4,4,1,1,9,"juárez",4,2695,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2750,37,8,"cua",4,4,1,1,9,"juárez",4,2696,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2751,37,8,"cua",4,4,1,1,9,"juárez",4,2697,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2752,37,8,"cua",4,4,1,1,9,"juárez",7,2698,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2753,37,8,"cua",4,4,1,1,7,"juárez",7,2699,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2754,37,8,"cua",4,4,1,1,7,"juárez",7,2700,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2755,37,8,"cua",4,4,1,1,7,"juárez",7,2701,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2756,37,8,"cua",4,4,1,1,7,"juárez",7,2702,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2757,37,8,"cua",4,4,1,1,7,"juárez",7,2703,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2758,37,8,"cua",4,4,1,1,7,"juárez",7,2704,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2759,37,8,"cua",4,4,1,1,7,"juárez",7,2705,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2760,37,8,"cua",4,4,1,1,7,"juárez",7,2706,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2761,37,8,"cua",4,4,1,1,7,"juárez",7,2707,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2762,37,8,"cua",4,4,1,1,7,"juárez",7,2708,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2763,37,8,"cua",4,4,1,1,7,"juárez",7,2709,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2764,37,8,"cua",4,4,1,1,7,"juárez",7,2710,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2765,37,8,"cua",4,4,1,1,9,"juárez",7,2711,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2766,37,8,"cua",4,4,1,1,9,"juárez",7,2712,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2767,37,8,"cua",4,4,1,1,7,"juárez",7,2713,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788,21,1
2768,37,8,"cua",4,4,1,1,9,"juárez",7,2714,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2769,37,8,"cua",4,4,1,1,9,"juárez",7,2715,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2770,37,8,"cua",4,4,1,1,9,"juárez",7,2716,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2771,37,8,"cua",4,4,1,1,9,"juárez",7,2717,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2772,37,8,"cua",4,4,1,1,9,"juárez",7,2718,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2773,37,8,"cua",4,4,1,1,9,"juárez",7,2719,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2774,37,8,"cua",4,4,1,1,9,"juárez",4,2720,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2775,37,8,"cua",4,4,1,1,9,"juárez",4,2721,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2776,37,8,"cua",4,4,1,1,9,"juárez",4,2722,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2777,37,8,"cua",4,4,1,1,9,"juárez",4,2723,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2778,37,8,"cua",4,4,1,1,9,"juárez",4,2724,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2779,37,8,"cua",4,4,1,1,9,"juárez",8,2725,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2780,37,8,"cua",4,4,1,1,9,"juárez",8,2726,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2781,37,8,"cua",4,4,1,1,10,"juárez",8,2727,8,37,15,15,15,15,15,13,19,14,13,15,1,1,0,0,0,0,1,9,0.515,0.515,15,1
2782,37,8,"cua",4,4,1,1,9,"juárez",8,2728,8,37,18,17,17,18,17,18,15,18,18,18,1,0,0,0,0,0,0,4,0.322,0.322,18,1
2783,37,8,"cua",4,4,1,1,9,"juárez",8,2729,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2784,37,8,"cua",4,4,1,1,9,"juárez",8,2730,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2785,37,8,"cua",4,4,1,1,9,"juárez",8,2731,8,37,18,17,17,18,17,18,15,18,18,18,1,0,0,0,0,0,0,4,0.322,0.322,18,1
2786,37,8,"cua",4,4,1,1,9,"juárez",8,2732,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2787,37,8,"cua",4,4,1,1,9,"juárez",8,2733,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2788,37,8,"cua",4,4,1,1,9,"juárez",8,2734,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2789,37,8,"cua",4,4,1,1,9,"juárez",8,2735,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2790,37,8,"cua",4,4,1,1,9,"juárez",4,2736,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2791,37,8,"cua",4,4,1,1,9,"juárez",4,2737,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2792,37,8,"cua",4,4,1,1,9,"juárez",4,2738,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2793,37,8,"cua",4,4,1,1,9,"juárez",4,2739,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2794,37,8,"cua",4,4,1,1,9,"juárez",4,2740,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2795,37,8,"cua",4,4,1,1,9,"juárez",4,2741,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2796,37,8,"cua",4,4,1,1,9,"juárez",4,2742,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2797,37,8,"cua",4,4,1,1,9,"juárez",4,2743,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2798,37,8,"cua",4,4,1,1,9,"juárez",4,2744,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2799,37,8,"cua",4,4,1,1,9,"juárez",4,2745,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
2800,37,8,"cua",4,4,1,1,9,"juárez",4,2746,8,37,18,17,17,18,17,18,17,18,18,18,1,0,0,1,0,0,0,4,0.322,0.322,18,1
