"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1"
1967,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1967,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1968,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1968,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1969,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1969,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1970,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1970,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1971,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1971,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1972,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1972,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1973,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1973,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1974,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1974,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1975,102,7,"cps",1,9,9,9,2,1,"Tuxtla Gutiérrez","0",1975,102,7,"cps",1,9,9,9,2,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
1976,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1976,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1977,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1977,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1978,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1978,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1979,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1979,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1980,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1980,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1981,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1981,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1982,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",1982,90,7,"cps",5,12,12,12,19,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
1983,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1983,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1984,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",1984,90,7,"cps",5,12,12,12,19,15,NA,3,3,15,13,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
1985,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1985,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1986,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",1986,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,13,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
1987,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1987,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1988,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1988,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1989,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1989,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1990,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1990,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1991,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1991,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1992,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1992,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1993,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1993,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1994,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1994,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1995,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1995,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1996,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1996,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1997,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1997,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1998,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1998,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
1999,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1999,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
2000,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",2000,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
2001,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",2001,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
2002,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2002,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2003,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",2003,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
2004,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",2004,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
2005,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2005,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2006,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",2006,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,1,14,"2","2","2","2","2","2","2","2",0,0,24,0.338
2007,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2007,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2008,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2008,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2009,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2009,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2010,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2010,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2011,90,7,"cps",5,12,12,12,19,16,"Huixtla","0",2011,90,7,"cps",5,12,12,12,19,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,24,0.338
2012,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2012,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2013,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2013,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2014,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2014,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2015,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2015,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2016,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2016,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2017,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2017,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2018,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2018,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2019,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2019,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2020,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2020,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2021,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2021,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2022,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2022,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2023,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2023,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2024,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2024,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2025,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2025,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2026,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2026,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2027,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",2027,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404
2028,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2028,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2029,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2029,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2030,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2030,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2031,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2031,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2032,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2032,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2033,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2033,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2034,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2034,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2035,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2035,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2036,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2036,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2037,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2037,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2038,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2038,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2039,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2039,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2040,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2040,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2041,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2041,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2042,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2042,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2043,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2043,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2044,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2044,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2045,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2045,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2046,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",2046,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404
2047,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",2047,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
