"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
314,4,27,10,21,6351,2,10,21,0.358665881451153
315,4,27,10,21,2155,2,10,21,0.358665881451153
316,4,27,10,4,1191,2,10,21,0.358665881451153
317,4,27,15,4,982,5,15,5,0.385827517605078
318,4,27,15,4,530,5,15,5,0.385827517605078
319,4,27,12,5,1104,5,12,4,0.132940894441041
320,4,27,12,5,1890,5,12,4,0.132940894441041
321,4,27,12,5,892,5,12,4,0.132940894441041
322,4,27,12,5,781,5,12,4,0.132940894441041
323,4,27,12,5,1250,5,12,4,0.132940894441041
324,4,27,15,4,1213,5,15,5,0.385827517605078
325,4,27,15,4,1140,5,15,5,0.385827517605078
326,4,27,10,4,1058,5,10,21,0.358665881451153
327,4,27,10,4,1421,2,10,21,0.358665881451153
328,4,27,10,4,1438,2,10,21,0.358665881451153
329,4,27,15,4,1056,5,15,5,0.385827517605078
330,4,27,15,4,1117,5,15,5,0.385827517605078
331,4,27,15,4,847,5,15,5,0.385827517605078
332,4,27,15,5,1369,5,15,5,0.385827517605078
333,4,27,12,5,930,5,12,4,0.132940894441041
334,4,27,12,5,1770,5,12,4,0.132940894441041
335,4,27,15,5,989,5,15,5,0.385827517605078
336,4,27,15,4,781,5,15,5,0.385827517605078
337,4,27,15,5,1536,5,15,5,0.385827517605078
338,4,27,15,4,1037,5,15,5,0.385827517605078
339,4,27,15,4,504,5,15,5,0.385827517605078
340,4,27,15,4,1311,5,15,5,0.385827517605078
341,4,27,15,4,807,5,15,5,0.385827517605078
342,4,27,10,4,1018,2,10,21,0.358665881451153
343,4,27,10,4,1209,2,10,21,0.358665881451153
344,4,27,10,21,1573,2,10,21,0.358665881451153
345,4,27,10,21,3362,2,10,21,0.358665881451153
346,4,27,10,21,165,2,10,21,0.358665881451153
347,4,27,10,21,1202,2,10,21,0.358665881451153
348,4,27,10,4,1024,2,10,21,0.358665881451153
349,4,27,10,4,1024,2,10,21,0.358665881451153
350,4,27,15,5,1696,5,15,5,0.385827517605078
