"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E3"
2842,115,14,"jal",5,1,1,1,3,1,14,115,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
2843,115,14,"jal",5,1,1,1,3,1,14,115,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
2844,115,14,"jal",5,1,1,1,3,1,14,115,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
2845,115,14,"jal",5,1,1,1,3,1,14,115,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
2846,115,14,"jal",5,1,1,1,3,1,14,115,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
2847,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2848,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2849,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2850,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2851,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2852,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2853,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2854,116,14,"jal",6,2,2,3,9,2,14,116,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2855,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2856,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2857,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2858,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2859,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2860,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2861,117,14,"jal",7,3,3,3,1,3,14,117,2,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.941
2862,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2863,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2864,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2865,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2866,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2867,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2868,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2869,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2870,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2871,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2873,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2874,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2875,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2876,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2877,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2878,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2879,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2880,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2881,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2882,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2883,118,14,"jal",7,3,3,3,1,3,14,118,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,3,0.941
2884,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2885,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2886,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2887,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2888,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2889,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2890,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2891,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2892,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2893,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2894,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2895,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2896,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2897,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2898,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2899,119,14,"jal",9,17,17,17,4,17,14,119,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2900,120,14,"jal",17,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2901,120,14,"jal",17,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2902,120,14,"jal",17,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2903,120,14,"jal",17,6,6,6,19,10,14,120,17,19,19,17,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2904,120,14,"jal",17,6,6,6,19,10,14,120,17,19,19,17,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2905,120,14,"jal",17,6,6,6,19,10,14,120,17,19,19,17,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2906,120,14,"jal",17,6,6,6,19,10,14,120,17,19,19,17,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2907,120,14,"jal",17,6,6,6,19,10,14,120,17,19,19,17,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2908,120,14,"jal",17,6,6,6,19,10,14,120,17,19,19,17,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
2909,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2910,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2911,120,14,"jal",17,6,6,4,17,10,14,120,17,17,17,17,17,18,17,16,17,1,1,1,0,1,0,1,4,0.748
2912,120,14,"jal",17,6,6,4,17,10,14,120,17,17,17,17,17,18,17,16,17,1,1,1,0,1,0,1,4,0.748
2913,120,14,"jal",17,6,6,4,17,10,14,120,17,17,17,17,17,18,17,16,17,1,1,1,0,1,0,1,4,0.748
2914,120,14,"jal",17,6,6,4,17,10,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2915,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2916,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2917,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2918,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2919,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2920,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2921,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2922,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2923,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2924,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2925,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2926,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2927,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2928,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2929,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2930,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2931,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2932,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2933,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2934,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2935,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2936,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2937,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2938,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2939,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2940,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2941,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2942,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2943,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2944,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2945,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2946,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2947,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2948,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2949,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2950,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2951,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2952,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2953,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2954,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2955,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2956,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2957,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2958,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2959,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2960,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2961,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2962,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2963,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2964,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2965,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2966,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2967,120,14,"jal",17,4,4,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2968,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2969,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2970,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2971,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2972,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
2973,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2974,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2975,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2977,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2978,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2979,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2980,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2981,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2982,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2983,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2984,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2985,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2986,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2987,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2988,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2989,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2990,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2991,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2992,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2993,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2994,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2995,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2996,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2997,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2998,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
2999,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3000,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3001,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3002,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3003,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3004,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3005,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3006,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3007,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3008,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3009,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3010,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3011,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3012,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3013,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3014,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3015,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3016,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3017,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.748
3018,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3019,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3020,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3021,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3022,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3023,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3025,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3026,120,14,"jal",17,4,6,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3027,120,14,"jal",17,4,4,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3028,120,14,"jal",17,4,4,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3029,120,14,"jal",17,4,6,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3030,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3031,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3033,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3034,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3035,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3036,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3037,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3038,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3039,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3040,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3041,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3042,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3043,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3044,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3045,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3046,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3047,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3048,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3049,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.566
3050,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3051,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3052,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3053,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3054,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3055,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3056,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
3057,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.566
