"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E1"
2922,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2923,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2924,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2925,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2926,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2927,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2928,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2929,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2930,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2931,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2932,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2933,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2934,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2935,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2936,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2937,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2938,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2939,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2940,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2941,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2942,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2943,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2944,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2945,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2946,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2947,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2948,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2949,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2950,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2951,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2952,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2953,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2954,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2955,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2956,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2957,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2958,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2959,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2960,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2961,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2962,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2963,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2964,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2965,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2966,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,4,0.643
2967,120,14,"jal",17,4,4,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
2968,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,4,0.643
2969,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,4,0.643
2970,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,4,0.643
2971,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,4,0.643
2972,120,14,"jal",17,4,4,6,19,6,14,120,17,19,19,17,19,19,19,18,19,1,0,1,1,1,0,1,4,0.643
2973,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2974,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2975,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2977,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2978,120,14,"jal",17,4,4,4,17,6,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2979,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2980,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2981,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2982,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2983,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2984,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2985,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2986,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2987,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2988,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2989,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2990,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2991,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2992,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2993,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2994,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2995,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2996,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2997,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2998,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
2999,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3000,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3001,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3002,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3003,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3004,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3005,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3006,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3007,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3008,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3009,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3010,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3011,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3012,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3013,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3014,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3015,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3016,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3017,120,14,"jal",17,4,4,4,17,4,14,120,17,17,17,17,17,17,17,16,17,1,1,1,1,1,0,1,4,0.643
3018,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3019,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3020,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3021,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3022,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3023,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3025,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3026,120,14,"jal",17,4,6,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3027,120,14,"jal",17,4,4,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3028,120,14,"jal",17,4,4,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3029,120,14,"jal",17,4,6,6,19,4,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3030,120,14,"jal",17,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3031,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3033,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3034,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3035,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3036,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3037,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3038,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3039,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3040,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3041,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3042,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3043,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3044,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3045,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3046,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3047,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3048,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3049,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3050,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3051,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3052,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3053,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3054,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3055,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3056,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3057,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3058,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3059,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3060,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3061,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3062,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3063,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3064,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3065,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3066,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3067,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3068,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3069,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3070,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3071,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3072,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3073,120,14,"jal",20,6,6,4,17,10,14,120,16,17,17,16,17,18,17,16,17,1,0,1,0,1,0,1,6,0.603
3074,120,14,"jal",20,6,6,6,19,10,14,120,16,19,19,16,19,18,19,18,19,1,0,1,0,1,0,1,6,0.603
3075,120,14,"jal",20,6,6,4,17,10,14,120,16,17,17,16,17,18,17,16,17,1,0,1,0,1,0,1,6,0.603
3076,120,14,"jal",20,6,6,4,17,10,14,120,16,17,17,16,17,18,17,16,17,1,0,1,0,1,0,1,6,0.603
3077,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3078,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3079,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3080,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3081,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3082,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3083,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3084,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3085,120,14,"jal",20,6,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3086,120,14,"jal",20,6,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3087,120,14,"jal",20,6,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3088,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3089,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3090,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3091,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3092,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3093,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3094,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3095,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3096,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3097,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3098,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3099,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3100,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3101,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3102,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3103,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3104,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3105,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3106,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3107,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3108,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3109,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3110,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3111,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3112,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3113,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3114,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3115,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3117,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3118,120,14,"jal",20,6,6,6,19,6,14,120,16,19,19,16,19,19,19,18,19,1,0,1,1,1,0,1,6,0.603
3119,120,14,"jal",20,6,6,10,18,6,14,120,16,18,18,16,18,19,18,17,18,1,0,1,0,1,0,1,6,0.603
3120,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3121,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3122,120,14,"jal",20,6,10,10,18,6,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3123,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3124,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3125,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3126,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3127,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3128,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3129,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3130,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3131,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3132,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3133,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3134,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3135,120,14,"jal",20,10,6,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3136,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
3137,120,14,"jal",20,10,10,10,18,10,14,120,15,18,18,15,18,18,18,17,18,1,0,1,1,1,0,1,10,0.624
