"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3"
1315,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1315,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1316,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1316,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1317,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1317,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1318,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1318,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1319,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1319,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1320,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1320,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1321,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1321,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1322,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1322,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1323,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1323,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1324,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1324,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1325,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1325,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1326,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1326,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1327,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1327,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1328,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1328,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1329,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1329,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1330,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1330,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1331,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1331,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1332,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1332,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1333,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1333,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1334,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1334,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1335,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1335,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1336,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1336,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1337,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1337,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1338,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1338,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1339,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1339,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1340,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1340,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1341,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1341,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1342,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1342,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1343,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1343,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1344,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1344,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7
1345,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1345,90,7,"cps",5,12,11,13,18,19,NA,5,5,19,18,19,"5","5","5","5","5","5","5","5",0,0,24,0.325,0.7
1346,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1346,90,7,"cps",5,12,11,13,18,19,NA,5,5,19,18,19,"5","5","5","5","5","5","5","5",0,0,24,0.325,0.7
1347,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1347,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1348,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1348,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1349,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1349,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1350,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1350,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7
1351,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1351,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7
1352,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1352,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1353,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1353,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1354,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1354,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1355,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1355,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1356,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1356,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1357,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1357,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7
1358,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1358,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1359,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1359,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1360,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1360,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1361,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1361,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1362,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1362,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1363,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1363,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1364,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1364,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1365,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1365,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1366,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1366,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1367,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1367,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1368,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1368,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1369,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1369,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1370,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1370,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1371,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1371,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1372,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1372,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1373,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1373,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1374,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1374,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1375,90,7,"cps",5,12,12,12,18,24,"Cacahoatán","0",1375,90,7,"cps",5,12,12,12,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1376,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1376,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1377,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1377,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1378,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1378,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1379,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1379,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1380,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1380,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1381,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1381,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1382,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1382,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1383,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1383,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1384,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1384,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1385,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1385,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1386,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1386,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1387,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1387,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1388,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1388,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1389,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1389,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1390,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1390,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1391,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1391,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1392,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1392,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1393,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1393,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1394,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1394,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1395,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1395,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1396,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1396,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1397,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1397,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1398,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1398,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1399,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1399,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1400,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1400,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459
1401,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1401,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1402,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1402,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485
1403,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1403,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485
1404,91,7,"cps",9,2,2,4,11,11,"Bochil","0",1404,91,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","4","4","4","4","4","4",0,0,11,0.655,0.416
1405,91,7,"cps",9,2,2,4,11,11,"Bochil","0",1405,91,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","4","4","4","4","4","4",0,0,11,0.655,0.416
1406,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1406,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416
1407,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1407,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416
1408,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1408,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416
1409,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1409,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416
1410,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1410,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416
1411,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1411,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1412,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1412,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1413,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1413,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1414,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1414,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1415,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1415,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1416,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1416,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1417,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1417,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1418,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1418,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1419,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1419,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1420,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1420,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1421,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1421,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1422,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1422,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1423,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1423,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1424,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1424,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1425,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1425,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1426,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1426,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1427,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1427,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1428,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1428,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1429,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1429,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1430,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1430,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1431,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1431,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1432,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1432,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1433,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1433,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1434,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1434,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1435,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1435,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1436,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1436,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1437,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1437,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53
1438,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1438,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1439,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1439,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1440,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1440,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1441,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1441,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1442,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1442,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1443,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1443,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1444,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1444,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1445,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1445,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1446,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1446,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1447,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1447,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1448,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1448,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1449,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1449,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1450,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1450,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
1451,94,7,"cps",2,5,5,5,21,21,"Tenejapa","0",1451,94,7,"cps",2,5,5,5,21,10,NA,18,18,10,17,10,"A","H","N","18","18","X","18","18",0,0,22,0.579,0.341
