"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","disloc2010","X","edon.y","munn.y","escenario1","escenario2","escenario3","clv1","pan_cnv2","esc1_CLV1","esc2_panCNV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
958,20,10,"dgo",3,1,1,1,1,7,940,10,20,2,1,1,1,1,0,1,7,0.538,0.538,2,1
959,20,10,"dgo",3,1,1,1,1,7,941,10,20,2,1,1,1,1,0,1,7,0.538,0.538,2,1
960,20,10,"dgo",3,1,1,1,1,7,942,10,20,2,1,1,1,1,0,1,7,0.538,0.538,2,1
961,21,10,"dgo",4,3,3,3,4,15,943,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
962,21,10,"dgo",4,3,3,3,4,15,944,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
963,21,10,"dgo",4,3,3,3,4,15,945,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
964,21,10,"dgo",4,3,3,3,4,15,946,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
965,21,10,"dgo",4,3,3,3,4,15,947,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
966,21,10,"dgo",4,3,3,3,4,15,948,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
967,21,10,"dgo",4,3,3,3,4,15,949,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
968,21,10,"dgo",4,3,3,3,4,15,950,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
969,21,10,"dgo",4,3,3,3,4,15,951,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
970,21,10,"dgo",4,3,3,3,4,15,952,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
971,21,10,"dgo",4,3,3,3,4,15,953,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
972,21,10,"dgo",4,3,3,3,4,15,954,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
973,21,10,"dgo",4,3,3,3,4,15,955,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
974,21,10,"dgo",4,3,3,3,4,15,956,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
975,21,10,"dgo",4,3,3,3,4,15,957,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
976,21,10,"dgo",4,3,3,3,4,15,958,10,21,7,4,4,4,4,0,1,8,0.384,0.384,7,1
977,22,10,"dgo",4,3,3,3,6,15,959,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
978,22,10,"dgo",4,3,3,3,6,15,960,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
979,22,10,"dgo",4,3,3,3,6,15,961,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
980,22,10,"dgo",4,3,3,3,6,15,962,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
981,22,10,"dgo",4,3,3,3,6,15,963,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
982,22,10,"dgo",4,3,3,3,6,15,964,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
983,22,10,"dgo",4,3,3,3,6,15,965,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
985,22,10,"dgo",4,3,3,3,6,15,966,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
986,22,10,"dgo",4,3,3,3,6,15,967,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
987,22,10,"dgo",4,3,3,3,6,15,968,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
988,22,10,"dgo",4,3,3,3,6,15,969,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
989,22,10,"dgo",4,3,3,3,6,15,970,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
990,22,10,"dgo",4,3,3,3,6,15,971,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
991,22,10,"dgo",4,3,3,3,6,15,972,10,22,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
992,23,10,"dgo",4,4,3,3,2,17,973,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
993,23,10,"dgo",4,4,3,3,2,17,974,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
994,23,10,"dgo",4,4,3,3,2,17,975,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
995,23,10,"dgo",4,4,3,3,2,17,976,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
996,23,10,"dgo",4,4,3,3,2,17,977,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
997,23,10,"dgo",4,4,3,3,2,17,978,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
998,23,10,"dgo",4,4,3,3,2,17,979,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
999,23,10,"dgo",4,4,3,3,2,17,980,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1000,23,10,"dgo",4,4,3,3,2,17,981,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1001,23,10,"dgo",4,4,3,3,2,17,982,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1002,23,10,"dgo",4,4,3,3,2,17,983,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1003,23,10,"dgo",4,4,3,3,2,17,984,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1004,23,10,"dgo",4,4,3,3,2,17,985,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1005,23,10,"dgo",4,4,3,3,2,17,986,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1006,23,10,"dgo",4,4,3,3,2,17,987,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1007,23,10,"dgo",4,4,3,3,2,17,988,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1008,23,10,"dgo",4,4,3,3,2,17,989,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1009,23,10,"dgo",4,4,3,3,2,17,990,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1010,23,10,"dgo",4,4,3,3,2,17,991,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1011,23,10,"dgo",4,4,3,3,2,17,992,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1012,23,10,"dgo",4,4,3,3,2,17,993,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1013,23,10,"dgo",4,4,3,3,2,17,994,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1014,23,10,"dgo",4,4,3,3,2,17,995,10,23,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1015,24,10,"dgo",5,4,1,1,3,6,996,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1016,24,10,"dgo",5,4,1,1,3,6,997,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1017,24,10,"dgo",5,4,1,1,3,6,998,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1018,24,10,"dgo",5,4,1,1,3,6,999,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1019,24,10,"dgo",5,4,1,1,3,6,1000,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1020,24,10,"dgo",5,4,1,1,3,6,1001,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1021,24,10,"dgo",5,4,1,1,3,6,1002,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1022,24,10,"dgo",5,4,1,1,3,6,1003,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1023,24,10,"dgo",5,4,1,1,3,6,1004,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1024,24,10,"dgo",5,4,1,1,3,6,1005,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1025,24,10,"dgo",5,4,1,1,3,6,1006,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1026,24,10,"dgo",5,4,1,1,3,6,1007,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1027,24,10,"dgo",5,4,1,1,3,6,1008,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1028,24,10,"dgo",5,4,1,1,3,6,1009,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1029,24,10,"dgo",5,4,1,1,3,6,1010,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1030,24,10,"dgo",5,4,1,1,3,6,1011,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1031,24,10,"dgo",5,4,1,1,3,6,1012,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1032,24,10,"dgo",5,4,1,1,3,6,1013,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1033,24,10,"dgo",5,4,1,1,3,6,1014,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1034,24,10,"dgo",5,4,1,1,3,6,1015,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1035,24,10,"dgo",5,4,1,1,3,6,1016,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1036,24,10,"dgo",5,4,1,1,3,6,1017,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1037,24,10,"dgo",5,4,1,1,3,6,1018,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1038,24,10,"dgo",5,4,1,1,3,6,1019,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1039,24,10,"dgo",5,4,1,1,3,6,1020,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1040,24,10,"dgo",5,4,1,1,3,6,1021,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1041,24,10,"dgo",5,4,1,1,3,6,1022,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1042,24,10,"dgo",5,4,1,1,3,6,1023,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1043,24,10,"dgo",5,4,1,1,3,6,1024,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1044,24,10,"dgo",5,4,1,1,3,6,1025,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1045,24,10,"dgo",5,4,1,1,3,6,1026,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1046,24,10,"dgo",5,4,1,1,3,6,1027,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1047,24,10,"dgo",5,4,1,1,3,6,1028,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1048,24,10,"dgo",5,4,1,1,3,6,1029,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1049,24,10,"dgo",5,4,1,1,3,6,1030,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1050,24,10,"dgo",5,4,1,1,3,6,1031,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1051,24,10,"dgo",5,4,1,1,3,6,1032,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1052,24,10,"dgo",5,4,1,1,3,6,1033,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1053,24,10,"dgo",5,4,1,1,3,6,1034,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1054,24,10,"dgo",5,4,1,1,3,6,1035,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1055,24,10,"dgo",5,4,1,1,3,6,1036,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1056,24,10,"dgo",5,4,1,1,3,6,1037,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1057,24,10,"dgo",5,4,1,1,3,6,1038,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1058,24,10,"dgo",5,4,1,1,3,6,1039,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1059,24,10,"dgo",5,4,1,1,3,6,1040,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1060,24,10,"dgo",5,4,1,1,3,6,1041,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1061,24,10,"dgo",5,4,1,1,3,6,1042,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1062,24,10,"dgo",5,4,1,1,3,6,1043,10,24,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1063,25,10,"dgo",4,3,3,3,4,16,1044,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1064,25,10,"dgo",4,3,3,3,4,16,1045,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1065,25,10,"dgo",4,3,3,3,4,16,1046,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1066,25,10,"dgo",4,3,3,3,4,16,1047,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1067,25,10,"dgo",4,3,3,3,4,16,1048,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1068,25,10,"dgo",4,3,3,3,4,16,1049,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1069,25,10,"dgo",4,3,3,3,4,16,1050,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1070,25,10,"dgo",4,3,3,3,4,16,1051,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1071,25,10,"dgo",4,3,3,3,4,16,1052,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1072,25,10,"dgo",4,3,3,3,4,16,1053,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1073,25,10,"dgo",4,3,3,3,4,16,1054,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1074,25,10,"dgo",4,3,3,3,4,16,1055,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1075,25,10,"dgo",4,3,3,3,4,16,1056,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1076,25,10,"dgo",4,3,3,3,4,16,1057,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1077,25,10,"dgo",4,3,3,3,4,16,1058,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1078,25,10,"dgo",4,3,3,3,4,16,1059,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1079,25,10,"dgo",4,3,3,3,4,16,1060,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1080,25,10,"dgo",4,3,3,3,4,16,1061,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1081,25,10,"dgo",4,3,3,3,4,16,1062,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1082,25,10,"dgo",4,3,3,3,4,16,1063,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1083,25,10,"dgo",4,3,3,3,4,16,1064,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1084,25,10,"dgo",4,3,3,3,4,16,1065,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1085,25,10,"dgo",4,3,3,3,4,16,1066,10,25,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1086,26,10,"dgo",3,1,3,2,4,8,1067,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1087,26,10,"dgo",3,1,3,2,4,8,1068,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1088,26,10,"dgo",3,1,3,2,4,8,1069,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1089,26,10,"dgo",3,1,3,2,4,8,1070,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1090,26,10,"dgo",3,1,3,2,4,8,1071,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1091,26,10,"dgo",3,1,3,2,4,8,1072,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1092,26,10,"dgo",3,1,3,2,4,8,1073,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1093,26,10,"dgo",3,1,3,2,4,8,1074,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1094,26,10,"dgo",3,1,3,2,4,8,1075,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1095,26,10,"dgo",3,1,3,2,4,8,1076,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1096,26,10,"dgo",3,1,3,2,4,8,1077,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1097,26,10,"dgo",3,1,3,2,4,8,1078,10,26,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1098,27,10,"dgo",5,1,1,1,3,7,1079,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1099,27,10,"dgo",5,1,1,1,3,7,1080,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1100,27,10,"dgo",5,1,1,1,3,7,1081,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1101,27,10,"dgo",5,1,1,1,3,7,1082,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1102,27,10,"dgo",5,1,1,1,3,7,1083,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1103,27,10,"dgo",5,1,1,1,3,7,1084,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1104,27,10,"dgo",5,1,1,1,3,7,1085,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1105,27,10,"dgo",5,1,1,1,3,7,1086,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1106,27,10,"dgo",5,1,1,1,3,7,1087,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1107,27,10,"dgo",5,1,1,1,3,7,1088,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1108,27,10,"dgo",5,1,1,1,3,7,1089,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1109,27,10,"dgo",5,1,1,1,3,7,1090,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1110,27,10,"dgo",5,1,1,1,3,7,1091,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1111,27,10,"dgo",5,1,1,1,3,7,1092,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1112,27,10,"dgo",5,1,1,1,3,7,1093,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1114,27,10,"dgo",5,1,1,1,3,7,1094,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1115,27,10,"dgo",5,1,1,1,3,7,1095,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1116,27,10,"dgo",5,1,1,1,3,7,1096,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1117,27,10,"dgo",5,1,1,1,3,7,1097,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1118,27,10,"dgo",5,1,1,1,3,7,1098,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1120,27,10,"dgo",5,1,1,1,3,7,1099,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1121,27,10,"dgo",5,1,1,1,3,7,1100,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1122,27,10,"dgo",5,1,1,1,3,7,1101,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1123,27,10,"dgo",5,1,1,1,3,7,1102,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1125,27,10,"dgo",5,1,1,1,3,7,1103,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1126,27,10,"dgo",5,1,1,1,3,7,1104,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1127,27,10,"dgo",5,1,1,1,3,7,1105,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1128,27,10,"dgo",5,1,1,1,3,7,1106,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1130,27,10,"dgo",5,1,1,1,3,7,1107,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1131,27,10,"dgo",5,1,1,1,3,7,1108,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1132,27,10,"dgo",5,1,1,1,3,7,1109,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1133,27,10,"dgo",5,1,1,1,3,7,1110,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1134,27,10,"dgo",5,1,1,1,3,7,1111,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1135,27,10,"dgo",5,1,1,1,3,7,1112,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1136,27,10,"dgo",5,1,1,1,3,7,1113,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1137,27,10,"dgo",5,1,1,1,3,7,1114,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1138,27,10,"dgo",5,1,1,1,3,7,1115,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1139,27,10,"dgo",5,1,1,1,3,7,1116,10,27,3,3,3,3,3,1,1,6,0.308,0.308,3,1
1140,28,10,"dgo",4,3,3,3,6,14,1117,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1141,28,10,"dgo",4,3,3,3,6,14,1118,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1142,28,10,"dgo",4,3,3,3,6,14,1119,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1143,28,10,"dgo",4,3,3,3,6,14,1120,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1144,28,10,"dgo",4,3,3,3,6,14,1121,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1145,28,10,"dgo",4,3,3,3,6,14,1122,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1146,28,10,"dgo",4,3,3,3,6,14,1123,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1147,28,10,"dgo",4,3,3,3,6,14,1124,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1148,28,10,"dgo",4,3,3,3,6,14,1125,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1149,28,10,"dgo",4,3,3,3,6,14,1126,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1150,28,10,"dgo",4,3,3,3,6,14,1127,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1151,28,10,"dgo",4,3,3,3,6,14,1128,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1152,28,10,"dgo",4,3,3,3,6,14,1129,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1153,28,10,"dgo",4,3,3,3,6,14,1130,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1154,28,10,"dgo",4,3,3,3,6,14,1131,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1155,28,10,"dgo",4,3,3,3,6,14,1132,10,28,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1156,29,10,"dgo",4,3,3,3,4,16,1133,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1157,29,10,"dgo",4,3,3,3,4,16,1134,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1158,29,10,"dgo",4,3,3,3,4,16,1135,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1159,29,10,"dgo",4,3,3,3,4,16,1136,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1160,29,10,"dgo",4,3,3,3,4,16,1137,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1161,29,10,"dgo",4,3,3,3,4,16,1138,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1162,29,10,"dgo",4,3,3,3,4,16,1139,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1163,29,10,"dgo",4,3,3,3,4,16,1140,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1164,29,10,"dgo",4,3,3,3,4,16,1141,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1165,29,10,"dgo",4,3,3,3,4,16,1142,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1166,29,10,"dgo",4,3,3,3,4,16,1143,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1167,29,10,"dgo",4,3,3,3,4,16,1144,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1168,29,10,"dgo",4,3,3,3,4,16,1145,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1169,29,10,"dgo",4,3,3,3,4,16,1146,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1170,29,10,"dgo",4,3,3,3,4,16,1147,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1171,29,10,"dgo",4,3,3,3,4,16,1148,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1172,29,10,"dgo",4,3,3,3,4,16,1149,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1173,29,10,"dgo",4,3,3,3,4,16,1150,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1174,29,10,"dgo",4,3,3,3,4,16,1151,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1175,29,10,"dgo",4,3,3,3,4,16,1152,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1176,29,10,"dgo",4,3,3,3,4,16,1153,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1177,29,10,"dgo",4,3,3,3,4,16,1154,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1178,29,10,"dgo",4,3,3,3,4,16,1155,10,29,7,4,4,4,4,0,1,8,0.384,0.384,7,1
1179,30,10,"dgo",6,3,3,3,5,15,1156,10,30,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1180,30,10,"dgo",6,3,3,3,5,15,1157,10,30,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1181,30,10,"dgo",6,3,3,3,5,15,1158,10,30,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1182,30,10,"dgo",6,3,3,3,5,15,1159,10,30,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1183,31,10,"dgo",6,3,3,2,5,15,1160,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1184,31,10,"dgo",6,3,3,2,5,15,1161,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1185,31,10,"dgo",6,3,3,2,5,15,1162,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1186,31,10,"dgo",6,3,3,2,5,15,1163,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1187,31,10,"dgo",6,3,3,2,5,15,1164,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1188,31,10,"dgo",6,3,3,2,5,15,1165,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1189,31,10,"dgo",6,3,3,2,5,15,1166,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1190,31,10,"dgo",6,3,3,2,5,15,1167,10,31,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1191,32,10,"dgo",4,3,3,3,6,14,1168,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1192,32,10,"dgo",4,3,3,3,6,14,1169,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1193,32,10,"dgo",4,3,3,3,6,14,1170,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1194,32,10,"dgo",4,3,3,3,6,14,1171,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1195,32,10,"dgo",4,3,3,3,6,14,1172,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1196,32,10,"dgo",4,3,3,3,6,14,1173,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
